season,week,celebrity_name,estimated_fan_share_basic,confidence_basic,n_valid_sims_basic,estimated_fan_share_bayesian,confidence_bayesian,n_valid_sims_bayesian,prior_strength,posterior_strength,fan_share_diff,confidence_diff
17,8,Brant Daugherty,0.015546,0.1446,1446,0.05266329877080632,0.1526,1526,19.60000000000001,21.600000000000012,0.037117298770806315,0.008000000000000007
17,8,Elizabeth Berkley Lauren,0.181007,0.1446,1446,0.16048932551586703,0.1526,1526,19.60000000000001,21.600000000000012,-0.02051767448413297,0.008000000000000007
17,8,Leah Remini,0.16015,0.1446,1446,0.1605935939585704,0.1526,1526,19.60000000000001,21.600000000000012,0.0004435939585704096,0.008000000000000007
17,8,Corbin Bleu,0.150655,0.1446,1446,0.1507512283900954,0.1526,1526,19.60000000000001,21.600000000000012,9.622839009537643e-05,0.008000000000000007
17,8,Amber Riley,0.158454,0.1446,1446,0.1579768709899933,0.1526,1526,19.60000000000001,21.600000000000012,-0.0004771290100067105,0.008000000000000007
17,8,Bill Engvall,0.183624,0.1446,1446,0.16502808519094683,0.1526,1526,19.60000000000001,21.600000000000012,-0.018595914809053177,0.008000000000000007
17,8,Jack Osbourne,0.150565,0.1446,1446,0.15249759718372127,0.1526,1526,19.60000000000001,21.600000000000012,0.0019325971837212685,0.008000000000000007
17,9,Elizabeth Berkley Lauren,0.020116,0.1165,1165,0.06693043550729434,0.1316,1316,21.600000000000012,23.600000000000016,0.04681443550729435,0.015099999999999988
17,9,Leah Remini,0.191409,0.1165,1165,0.18311879410211448,0.1316,1316,21.600000000000012,23.600000000000016,-0.008290205897885511,0.015099999999999988
17,9,Corbin Bleu,0.179772,0.1165,1165,0.17409826362160938,0.1316,1316,21.600000000000012,23.600000000000016,-0.005673736378390609,0.015099999999999988
17,9,Amber Riley,0.191057,0.1165,1165,0.18286884601938194,0.1316,1316,21.600000000000012,23.600000000000016,-0.008188153980618063,0.015099999999999988
17,9,Bill Engvall,0.23834,0.1165,1165,0.20822742603848862,0.1316,1316,21.600000000000012,23.600000000000016,-0.030112573961511374,0.015099999999999988
17,9,Jack Osbourne,0.179306,0.1165,1165,0.18475623471111088,0.1316,1316,21.600000000000012,23.600000000000016,0.005450234711110891,0.015099999999999988
17,10,Leah Remini,0.035238,0.2463,2463,0.11386456949025102,0.2449,2449,23.60000000000002,25.60000000000002,0.07862656949025101,-0.0013999999999999846
17,10,Corbin Bleu,0.228805,0.2463,2463,0.215436320825476,0.2449,2449,23.60000000000002,25.60000000000002,-0.013368679174524,-0.0013999999999999846
17,10,Amber Riley,0.224781,0.2463,2463,0.21257115350741507,0.2449,2449,23.60000000000002,25.60000000000002,-0.012209846492584941,-0.0013999999999999846
17,10,Bill Engvall,0.269495,0.2463,2463,0.2393047454861796,0.2449,2449,23.60000000000002,25.60000000000002,-0.030190254513820375,-0.0013999999999999846
17,10,Jack Osbourne,0.241681,0.2463,2463,0.2188232106906778,0.2449,2449,23.60000000000002,25.60000000000002,-0.022857789309322196,-0.0013999999999999846
17,11,Corbin Bleu,0.310881,0.3258,3258,0.27148333253038553,0.3378,3378,25.600000000000023,27.600000000000023,-0.039397667469614484,0.01200000000000001
17,11,Amber Riley,0.29901,0.3258,3258,0.27115990898694425,0.3378,3378,25.600000000000023,27.600000000000023,-0.027850091013055744,0.01200000000000001
17,11,Bill Engvall,0.059204,0.3258,3258,0.17529221530416114,0.3378,3378,25.600000000000023,27.600000000000023,0.11608821530416114,0.01200000000000001
17,11,Jack Osbourne,0.330905,0.3258,3258,0.2820645431785092,0.3378,3378,25.600000000000023,27.600000000000023,-0.048840456821490796,0.01200000000000001
18,1,Billy Dee Williams,0.083333,,0,0.08333333333333333,,0,9.600000000000001,9.600000000000001,3.3333333332441484e-07,
18,1,Danica McKellar,0.083333,,0,0.08333333333333333,,0,9.600000000000001,9.600000000000001,3.3333333332441484e-07,
18,1,James Maslow,0.083333,,0,0.08333333333333333,,0,9.600000000000001,9.600000000000001,3.3333333332441484e-07,
18,1,Candace Cameron Bure,0.083333,,0,0.08333333333333333,,0,9.600000000000001,9.600000000000001,3.3333333332441484e-07,
18,1,Sean Avery,0.083333,,0,0.08333333333333333,,0,9.600000000000001,9.600000000000001,3.3333333332441484e-07,
18,1,Diana Nyad,0.083333,,0,0.08333333333333333,,0,9.600000000000001,9.600000000000001,3.3333333332441484e-07,
18,1,Charlie White,0.083333,,0,0.08333333333333333,,0,9.600000000000001,9.600000000000001,3.3333333332441484e-07,
18,1,Amy Purdy,0.083333,,0,0.08333333333333333,,0,9.600000000000001,9.600000000000001,3.3333333332441484e-07,
18,1,Meryl Davis,0.083333,,0,0.08333333333333333,,0,9.600000000000001,9.600000000000001,3.3333333332441484e-07,
18,1,Drew Carey,0.083333,,0,0.08333333333333333,,0,9.600000000000001,9.600000000000001,3.3333333332441484e-07,
18,1,Cody Simpson,0.083333,,0,0.08333333333333333,,0,9.600000000000001,9.600000000000001,3.3333333332441484e-07,
18,1,NeNe Leakes,0.083333,,0,0.08333333333333333,,0,9.600000000000001,9.600000000000001,3.3333333332441484e-07,
18,2,Billy Dee Williams,0.128525,0.1155,1155,0.12757845139151738,0.1141,1141,9.600000000000001,11.600000000000003,-0.0009465486084826169,-0.0014000000000000123
18,2,Danica McKellar,0.095431,0.1155,1155,0.09421645593333114,0.1141,1141,9.600000000000001,11.600000000000003,-0.0012145440666688628,-0.0014000000000000123
18,2,James Maslow,0.087941,0.1155,1155,0.08914250592831235,0.1141,1141,9.600000000000001,11.600000000000003,0.0012015059283123491,-0.0014000000000000123
18,2,Candace Cameron Bure,0.103783,0.1155,1155,0.10104226258115626,0.1141,1141,9.600000000000001,11.600000000000003,-0.0027407374188437444,-0.0014000000000000123
18,2,Sean Avery,0.007691,0.1155,1155,0.00885890497149231,0.1141,1141,9.600000000000001,11.600000000000003,0.0011679049714923093,-0.0014000000000000123
18,2,Charlie White,0.085923,0.1155,1155,0.0887188994141266,0.1141,1141,9.600000000000001,11.600000000000003,0.0027958994141265986,-0.0014000000000000123
18,2,Amy Purdy,0.097016,0.1155,1155,0.09167890173564662,0.1141,1141,9.600000000000001,11.600000000000003,-0.005337098264353385,-0.0014000000000000123
18,2,Meryl Davis,0.090268,0.1155,1155,0.09118561041391735,0.1141,1141,9.600000000000001,11.600000000000003,0.0009176104139173441,-0.0014000000000000123
18,2,Drew Carey,0.100916,0.1155,1155,0.10100041670058879,0.1141,1141,9.600000000000001,11.600000000000003,8.441670058878525e-05,-0.0014000000000000123
18,2,Cody Simpson,0.100775,0.1155,1155,0.10462067162432229,0.1141,1141,9.600000000000001,11.600000000000003,0.0038456716243222833,-0.0014000000000000123
18,2,NeNe Leakes,0.10173,0.1155,1155,0.10195691930558946,0.1141,1141,9.600000000000001,11.600000000000003,0.0002269193055894625,-0.0014000000000000123
18,3,Danica McKellar,0.111111,,0,0.11074897198903691,,0,11.600000000000001,11.600000000000001,-0.0003620280109630919,
18,3,James Maslow,0.111111,,0,0.10968987694356151,,0,11.600000000000001,11.600000000000001,-0.0014211230564384891,
18,3,Candace Cameron Bure,0.111111,,0,0.1121737353380912,,0,11.600000000000001,11.600000000000001,0.001062735338091203,
18,3,Charlie White,0.111111,,0,0.1096014567659954,,0,11.600000000000001,11.600000000000001,-0.0015095432340045956,
18,3,Amy Purdy,0.111111,,0,0.11021930356981031,,0,11.600000000000001,11.600000000000001,-0.0008916964301896868,
18,3,Meryl Davis,0.111111,,0,0.11011633795243082,,0,11.600000000000001,11.600000000000001,-0.000994662047569178,
18,3,Drew Carey,0.111111,,0,0.11216500076941419,,0,11.600000000000001,11.600000000000001,0.0010540007694141845,
18,3,Cody Simpson,0.111111,,0,0.1129206633300014,,0,11.600000000000001,11.600000000000001,0.0018096633300014042,
18,3,NeNe Leakes,0.111111,,0,0.11236465334165839,,0,11.600000000000001,11.600000000000001,0.0012536533416583895,
18,4,Danica McKellar,0.111111,,0,0.11074897198903691,,0,11.600000000000001,11.600000000000001,-0.0003620280109630919,
18,4,James Maslow,0.111111,,0,0.10968987694356151,,0,11.600000000000001,11.600000000000001,-0.0014211230564384891,
18,4,Candace Cameron Bure,0.111111,,0,0.1121737353380912,,0,11.600000000000001,11.600000000000001,0.001062735338091203,
18,4,Charlie White,0.111111,,0,0.1096014567659954,,0,11.600000000000001,11.600000000000001,-0.0015095432340045956,
18,4,Amy Purdy,0.111111,,0,0.11021930356981031,,0,11.600000000000001,11.600000000000001,-0.0008916964301896868,
18,4,Meryl Davis,0.111111,,0,0.11011633795243082,,0,11.600000000000001,11.600000000000001,-0.000994662047569178,
18,4,Drew Carey,0.111111,,0,0.11216500076941419,,0,11.600000000000001,11.600000000000001,0.0010540007694141845,
18,4,Cody Simpson,0.111111,,0,0.1129206633300014,,0,11.600000000000001,11.600000000000001,0.0018096633300014042,
18,4,NeNe Leakes,0.111111,,0,0.11236465334165839,,0,11.600000000000001,11.600000000000001,0.0012536533416583895,
18,5,Danica McKellar,0.111913,0.1451,1451,0.11856105349374625,0.1234,1234,11.600000000000001,13.600000000000001,0.006648053493746253,-0.02170000000000001
18,5,James Maslow,0.115555,0.1451,1451,0.11673858163755337,0.1234,1234,11.600000000000001,13.600000000000001,0.0011835816375533603,-0.02170000000000001
18,5,Candace Cameron Bure,0.123709,0.1451,1451,0.12389586616185976,0.1234,1234,11.600000000000001,13.600000000000001,0.00018686616185975558,-0.02170000000000001
18,5,Charlie White,0.124474,0.1451,1451,0.11755491249469825,0.1234,1234,11.600000000000001,13.600000000000001,-0.006919087505301749,-0.02170000000000001
18,5,Amy Purdy,0.11989,0.1451,1451,0.12291743410760078,0.1234,1234,11.600000000000001,13.600000000000001,0.003027434107600785,-0.02170000000000001
18,5,Meryl Davis,0.124191,0.1451,1451,0.1225993224501805,0.1234,1234,11.600000000000001,13.600000000000001,-0.0015916775498194952,-0.02170000000000001
18,5,Drew Carey,0.148923,0.1451,1451,0.13573511473064395,0.1234,1234,11.600000000000001,13.600000000000001,-0.013187885269356048,-0.02170000000000001
18,5,Cody Simpson,0.010752,0.1451,1451,0.02006498392168522,0.1234,1234,11.600000000000001,13.600000000000001,0.00931298392168522,-0.02170000000000001
18,5,NeNe Leakes,0.120594,0.1451,1451,0.12193273100203178,0.1234,1234,11.600000000000001,13.600000000000001,0.0013387310020317733,-0.02170000000000001
18,6,Danica McKellar,0.140826,0.2044,2044,0.1369253329417524,0.1681,1681,13.600000000000003,15.600000000000003,-0.0039006670582475977,-0.0363
18,6,James Maslow,0.139042,0.2044,2044,0.13685710708937726,0.1681,1681,13.600000000000003,15.600000000000003,-0.0021848929106227377,-0.0363
18,6,Candace Cameron Bure,0.152786,0.2044,2044,0.14192548821818293,0.1681,1681,13.600000000000003,15.600000000000003,-0.010860511781817073,-0.0363
18,6,Charlie White,0.139661,0.2044,2044,0.13606377175024814,0.1681,1681,13.600000000000003,15.600000000000003,-0.003597228249751866,-0.0363
18,6,Amy Purdy,0.139536,0.2044,2044,0.13684440510856177,0.1681,1681,13.600000000000003,15.600000000000003,-0.0026915948914382204,-0.0363
18,6,Meryl Davis,0.126558,0.2044,2044,0.13310844522274515,0.1681,1681,13.600000000000003,15.600000000000003,0.006550445222745144,-0.0363
18,6,Drew Carey,0.014405,0.2044,2044,0.03389172996576957,0.1681,1681,13.600000000000003,15.600000000000003,0.01948672996576957,-0.0363
18,6,NeNe Leakes,0.147186,0.2044,2044,0.14438371970336314,0.1681,1681,13.600000000000003,15.600000000000003,-0.002802280296636872,-0.0363
18,7,Danica McKellar,0.166093,0.2245,2245,0.16009177497469268,0.1867,1867,15.600000000000007,17.600000000000005,-0.006001225025307311,-0.0378
18,7,James Maslow,0.169855,0.2245,2245,0.1635579958877155,0.1867,1867,15.600000000000007,17.600000000000005,-0.00629700411228451,-0.0378
18,7,Candace Cameron Bure,0.1578,0.2245,2245,0.15439356031400162,0.1867,1867,15.600000000000007,17.600000000000005,-0.0034064396859983803,-0.0378
18,7,Charlie White,0.168812,0.2245,2245,0.15925871988751655,0.1867,1867,15.600000000000007,17.600000000000005,-0.009553280112483437,-0.0378
18,7,Amy Purdy,0.156003,0.2245,2245,0.15950358723423755,0.1867,1867,15.600000000000007,17.600000000000005,0.0035005872342375455,-0.0378
18,7,Meryl Davis,0.162651,0.2245,2245,0.1526276946570755,0.1867,1867,15.600000000000007,17.600000000000005,-0.010023305342924477,-0.0378
18,7,NeNe Leakes,0.018786,0.2245,2245,0.05056666704475993,0.1867,1867,15.600000000000007,17.600000000000005,0.03178066704475993,-0.0378
18,8,Danica McKellar,0.021354,0.159,1590,0.06670487439226182,0.1608,1608,17.600000000000005,19.600000000000005,0.04535087439226182,0.001799999999999996
18,8,James Maslow,0.203399,0.159,1590,0.190401415364465,0.1608,1608,17.600000000000005,19.600000000000005,-0.012997584635534992,0.001799999999999996
18,8,Candace Cameron Bure,0.202017,0.159,1590,0.18992718892330937,0.1608,1608,17.600000000000005,19.600000000000005,-0.012089811076690632,0.001799999999999996
18,8,Charlie White,0.184869,0.159,1590,0.18138827751969136,0.1608,1608,17.600000000000005,19.600000000000005,-0.0034807224803086456,0.001799999999999996
18,8,Amy Purdy,0.181452,0.159,1590,0.1814801381294838,0.1608,1608,17.600000000000005,19.600000000000005,2.8138129483795682e-05,0.001799999999999996
18,8,Meryl Davis,0.206909,0.159,1590,0.19009810567078872,0.1608,1608,17.600000000000005,19.600000000000005,-0.01681089432921129,0.001799999999999996
18,9,James Maslow,0.242994,0.2053,2053,0.2246647594484833,0.2168,2168,19.60000000000001,21.60000000000001,-0.01832924055151669,0.011499999999999982
18,9,Candace Cameron Bure,0.262664,0.2053,2053,0.23185055557109965,0.2168,2168,19.60000000000001,21.60000000000001,-0.030813444428900355,0.011499999999999982
18,9,Charlie White,0.030823,0.2053,2053,0.1002149415510544,0.2168,2168,19.60000000000001,21.60000000000001,0.0693919415510544,0.011499999999999982
18,9,Amy Purdy,0.238762,0.2053,2053,0.22317715859639467,0.2168,2168,19.60000000000001,21.60000000000001,-0.015584841403605332,0.011499999999999982
18,9,Meryl Davis,0.224756,0.2053,2053,0.22009258483296795,0.2168,2168,19.60000000000001,21.60000000000001,-0.004663415167032059,0.011499999999999982
18,10,James Maslow,0.052047,0.2464,2464,0.14750665161111484,0.236,2360,21.600000000000005,23.600000000000005,0.09545965161111483,-0.01040000000000002
18,10,Candace Cameron Bure,0.346009,0.2464,2464,0.29776948119377017,0.236,2360,21.600000000000005,23.600000000000005,-0.04823951880622984,-0.01040000000000002
18,10,Amy Purdy,0.306074,0.2464,2464,0.2778875635046624,0.236,2360,21.600000000000005,23.600000000000005,-0.028186436495337586,-0.01040000000000002
18,10,Meryl Davis,0.29587,0.2464,2464,0.27683630369045176,0.236,2360,21.600000000000005,23.600000000000005,-0.019033696309548265,-0.01040000000000002
19,1,Antonio Sabato Jr.,0.084432,0.2255,2255,0.08567516894802997,0.2221,2221,10.400000000000002,12.400000000000002,0.0012431689480299768,-0.003400000000000014
19,1,Jonathan Bennett,0.083215,0.2255,2255,0.08022558592225186,0.2221,2221,10.400000000000002,12.400000000000002,-0.002989414077748137,-0.003400000000000014
19,1,Lea Thompson,0.0822,0.2255,2255,0.07865786227660758,0.2221,2221,10.400000000000002,12.400000000000002,-0.003542137723392416,-0.003400000000000014
19,1,Janel Parrish,0.079762,0.2255,2255,0.0790422910859465,0.2221,2221,10.400000000000002,12.400000000000002,-0.000719708914053499,-0.003400000000000014
19,1,Alfonso Ribeiro,0.077553,0.2255,2255,0.08086197489776288,0.2221,2221,10.400000000000002,12.400000000000002,0.003308974897762884,-0.003400000000000014
19,1,Lolo Jones,0.009611,0.2255,2255,0.009176769285769102,0.2221,2221,10.400000000000002,12.400000000000002,-0.0004342307142308974,-0.003400000000000014
19,1,Randy Couture,0.078441,0.2255,2255,0.07974738729497892,0.2221,2221,10.400000000000002,12.400000000000002,0.0013063872949789224,-0.003400000000000014
19,1,Tommy Chong,0.080919,0.2255,2255,0.08346482551097989,0.2221,2221,10.400000000000002,12.400000000000002,0.002545825510979885,-0.003400000000000014
19,1,Betsey Johnson,0.098191,0.2255,2255,0.09957209208530488,0.2221,2221,10.400000000000002,12.400000000000002,0.0013810920853048747,-0.003400000000000014
19,1,Michael Waltrip,0.085412,0.2255,2255,0.07931651961473739,0.2221,2221,10.400000000000002,12.400000000000002,-0.006095480385262614,-0.003400000000000014
19,1,Tavis Smiley,0.079372,0.2255,2255,0.08306900071202433,0.2221,2221,10.400000000000002,12.400000000000002,0.0036970007120243342,-0.003400000000000014
19,1,Bethany Mota,0.080488,0.2255,2255,0.08233756893893433,0.2221,2221,10.400000000000002,12.400000000000002,0.001849568938934329,-0.003400000000000014
19,1,Sadie Robertson,0.080404,0.2255,2255,0.0788529534266729,0.2221,2221,10.400000000000002,12.400000000000002,-0.0015510465733271084,-0.003400000000000014
19,2,Antonio Sabato Jr.,0.084693,0.1239,1239,0.08762068186934246,0.1136,1136,12.400000000000002,14.400000000000002,0.0029276818693424606,-0.01029999999999999
19,2,Jonathan Bennett,0.092384,0.1239,1239,0.08798557644025158,0.1136,1136,12.400000000000002,14.400000000000002,-0.004398423559748413,-0.01029999999999999
19,2,Lea Thompson,0.085266,0.1239,1239,0.08335547579044746,0.1136,1136,12.400000000000002,14.400000000000002,-0.0019105242095525388,-0.01029999999999999
19,2,Janel Parrish,0.082633,0.1239,1239,0.08232773916191896,0.1136,1136,12.400000000000002,14.400000000000002,-0.00030526083808103677,-0.01029999999999999
19,2,Alfonso Ribeiro,0.086399,0.1239,1239,0.08727887105679241,0.1136,1136,12.400000000000002,14.400000000000002,0.0008798710567924084,-0.01029999999999999
19,2,Randy Couture,0.094929,0.1239,1239,0.09356632780869024,0.1136,1136,12.400000000000002,14.400000000000002,-0.001362672191309755,-0.01029999999999999
19,2,Tommy Chong,0.097545,0.1239,1239,0.09288961094533958,0.1136,1136,12.400000000000002,14.400000000000002,-0.004655389054660425,-0.01029999999999999
19,2,Betsey Johnson,0.092293,0.1239,1239,0.0972980310481313,0.1136,1136,12.400000000000002,14.400000000000002,0.005005031048131298,-0.01029999999999999
19,2,Michael Waltrip,0.110059,0.1239,1239,0.10166915919313559,0.1136,1136,12.400000000000002,14.400000000000002,-0.008389840806864418,-0.01029999999999999
19,2,Tavis Smiley,0.007057,0.1239,1239,0.009401961256364978,0.1136,1136,12.400000000000002,14.400000000000002,0.0023449612563649783,-0.01029999999999999
19,2,Bethany Mota,0.082284,0.1239,1239,0.09039652125221544,0.1136,1136,12.400000000000002,14.400000000000002,0.00811252125221544,-0.01029999999999999
19,2,Sadie Robertson,0.084458,0.1239,1239,0.0862100441773704,0.1136,1136,12.400000000000002,14.400000000000002,0.0017520441773703904,-0.01029999999999999
19,3,Antonio Sabato Jr.,0.102373,0.2311,2311,0.1007589295806495,0.2009,2009,14.400000000000002,16.400000000000006,-0.0016140704193505079,-0.030200000000000005
19,3,Jonathan Bennett,0.098577,0.2311,2311,0.09545548586353415,0.2009,2009,14.400000000000002,16.400000000000006,-0.0031215141364658444,-0.030200000000000005
19,3,Lea Thompson,0.098534,0.2311,2311,0.09782525336382222,0.2009,2009,14.400000000000002,16.400000000000006,-0.0007087466361777733,-0.030200000000000005
19,3,Janel Parrish,0.095486,0.2311,2311,0.09033524910697327,0.2009,2009,14.400000000000002,16.400000000000006,-0.0051507508930267315,-0.030200000000000005
19,3,Alfonso Ribeiro,0.098669,0.2311,2311,0.09662906058724588,0.2009,2009,14.400000000000002,16.400000000000006,-0.002039939412754127,-0.030200000000000005
19,3,Randy Couture,0.010502,0.2311,2311,0.018680869444179085,0.2009,2009,14.400000000000002,16.400000000000006,0.008178869444179086,-0.030200000000000005
19,3,Tommy Chong,0.095623,0.2311,2311,0.0971223680012675,0.2009,2009,14.400000000000002,16.400000000000006,0.001499368001267501,-0.030200000000000005
19,3,Betsey Johnson,0.10241,0.2311,2311,0.1037537948370477,0.2009,2009,14.400000000000002,16.400000000000006,0.0013437948370477043,-0.030200000000000005
19,3,Michael Waltrip,0.103123,0.2311,2311,0.10404268928792698,0.2009,2009,14.400000000000002,16.400000000000006,0.0009196892879269752,-0.030200000000000005
19,3,Bethany Mota,0.095099,0.2311,2311,0.0964826344621328,0.2009,2009,14.400000000000002,16.400000000000006,0.001383634462132799,-0.030200000000000005
19,3,Sadie Robertson,0.099604,0.2311,2311,0.09891366546522184,0.2009,2009,14.400000000000002,16.400000000000006,-0.0006903345347781531,-0.030200000000000005
19,4,Antonio Sabato Jr.,0.112053,0.1252,1252,0.11375673518576723,0.1184,1184,16.400000000000006,18.40000000000001,0.0017037351857672328,-0.0068000000000000005
19,4,Jonathan Bennett,0.130482,0.1252,1252,0.11636247481934289,0.1184,1184,16.400000000000006,18.40000000000001,-0.014119525180657094,-0.0068000000000000005
19,4,Lea Thompson,0.099547,0.1252,1252,0.09979568467407382,0.1184,1184,16.400000000000006,18.40000000000001,0.00024868467407382355,-0.0068000000000000005
19,4,Janel Parrish,0.101496,0.1252,1252,0.10008890948317875,0.1184,1184,16.400000000000006,18.40000000000001,-0.0014070905168212522,-0.0068000000000000005
19,4,Alfonso Ribeiro,0.10093,0.1252,1252,0.09708714050913252,0.1184,1184,16.400000000000006,18.40000000000001,-0.0038428594908674896,-0.0068000000000000005
19,4,Tommy Chong,0.118525,0.1252,1252,0.11474664498050792,0.1184,1184,16.400000000000006,18.40000000000001,-0.0037783550194920856,-0.0068000000000000005
19,4,Betsey Johnson,0.011015,0.1252,1252,0.02366368293571272,0.1184,1184,16.400000000000006,18.40000000000001,0.01264868293571272,-0.0068000000000000005
19,4,Michael Waltrip,0.126409,0.1252,1252,0.12309586872304212,0.1184,1184,16.400000000000006,18.40000000000001,-0.0033131312769578702,-0.0068000000000000005
19,4,Bethany Mota,0.101444,0.1252,1252,0.1039531403772452,0.1184,1184,16.400000000000006,18.40000000000001,0.0025091403772452003,-0.0068000000000000005
19,4,Sadie Robertson,0.098099,0.1252,1252,0.10744971831199661,0.1184,1184,16.400000000000006,18.40000000000001,0.009350718311996603,-0.0068000000000000005
19,5,Antonio Sabato Jr.,0.111111,,0,0.11271261095698179,,0,18.40000000000001,18.40000000000001,0.0016016109569817888,
19,5,Jonathan Bennett,0.111111,,0,0.11155852078409952,,0,18.40000000000001,18.40000000000001,0.00044752078409951435,
19,5,Lea Thompson,0.111111,,0,0.10898638195395975,,0,18.40000000000001,18.40000000000001,-0.0021246180460402497,
19,5,Janel Parrish,0.111111,,0,0.10795375600665598,,0,18.40000000000001,18.40000000000001,-0.003157243993344022,
19,5,Alfonso Ribeiro,0.111111,,0,0.10939192108710864,,0,18.40000000000001,18.40000000000001,-0.0017190789128913586,
19,5,Tommy Chong,0.111111,,0,0.11276544162884637,,0,18.40000000000001,18.40000000000001,0.0016544416288463704,
19,5,Michael Waltrip,0.111111,,0,0.11528805627404765,,0,18.40000000000001,18.40000000000001,0.004177056274047644,
19,5,Bethany Mota,0.111111,,0,0.11086165052357536,,0,18.40000000000001,18.40000000000001,-0.00024934947642464567,
19,5,Sadie Robertson,0.111111,,0,0.1104816607847249,,0,18.40000000000001,18.40000000000001,-0.000629339215275096,
19,6,Antonio Sabato Jr.,0.141989,0.1135,1135,0.13484921024865626,0.1161,1161,18.40000000000001,20.40000000000001,-0.007139789751343745,0.002599999999999991
19,6,Jonathan Bennett,0.010217,0.1135,1135,0.02991244551940309,0.1161,1161,18.40000000000001,20.40000000000001,0.01969544551940309,0.002599999999999991
19,6,Lea Thompson,0.124887,0.1135,1135,0.11790223913226568,0.1161,1161,18.40000000000001,20.40000000000001,-0.0069847608677343215,0.002599999999999991
19,6,Janel Parrish,0.116514,0.1135,1135,0.11736963018427589,0.1161,1161,18.40000000000001,20.40000000000001,0.0008556301842758823,0.002599999999999991
19,6,Alfonso Ribeiro,0.111352,0.1135,1135,0.11062619624488773,0.1161,1161,18.40000000000001,20.40000000000001,-0.0007258037551122754,0.002599999999999991
19,6,Tommy Chong,0.137369,0.1135,1135,0.13367831567513785,0.1161,1161,18.40000000000001,20.40000000000001,-0.003690684324862137,0.002599999999999991
19,6,Michael Waltrip,0.1336,0.1135,1135,0.1278207841002094,0.1161,1161,18.40000000000001,20.40000000000001,-0.005779215899790607,0.002599999999999991
19,6,Bethany Mota,0.111247,0.1135,1135,0.1119819856362157,0.1161,1161,18.40000000000001,20.40000000000001,0.0007349856362156987,0.002599999999999991
19,6,Sadie Robertson,0.112826,0.1135,1135,0.11585919325894899,0.1161,1161,18.40000000000001,20.40000000000001,0.0030331932589489907,0.002599999999999991
19,7,Antonio Sabato Jr.,0.01415,0.1952,1952,0.04584498192731865,0.1692,1692,20.40000000000001,22.400000000000006,0.03169498192731865,-0.026000000000000023
19,7,Lea Thompson,0.129491,0.1952,1952,0.12954755771188997,0.1692,1692,20.40000000000001,22.400000000000006,5.655771188997627e-05,-0.026000000000000023
19,7,Janel Parrish,0.137502,0.1952,1952,0.1340080914024976,0.1692,1692,20.40000000000001,22.400000000000006,-0.0034939085975024264,-0.026000000000000023
19,7,Alfonso Ribeiro,0.131059,0.1952,1952,0.1322068720371207,0.1692,1692,20.40000000000001,22.400000000000006,0.0011478720371206896,-0.026000000000000023
19,7,Tommy Chong,0.147218,0.1952,1952,0.1429072513867042,0.1692,1692,20.40000000000001,22.400000000000006,-0.004310748613295778,-0.026000000000000023
19,7,Michael Waltrip,0.160009,0.1952,1952,0.1472520232316831,0.1692,1692,20.40000000000001,22.400000000000006,-0.012756976768316913,-0.026000000000000023
19,7,Bethany Mota,0.134791,0.1952,1952,0.13010266057098274,0.1692,1692,20.40000000000001,22.400000000000006,-0.004688339429017252,-0.026000000000000023
19,7,Sadie Robertson,0.145781,0.1952,1952,0.1381305617318032,0.1692,1692,20.40000000000001,22.400000000000006,-0.0076504382681968075,-0.026000000000000023
19,8,Lea Thompson,0.171199,0.3549,3549,0.15690775349971184,0.3169,3169,22.400000000000006,24.400000000000006,-0.014291246500288152,-0.03799999999999998
19,8,Janel Parrish,0.152024,0.3549,3549,0.14481749292926077,0.3169,3169,22.400000000000006,24.400000000000006,-0.007206507070739221,-0.03799999999999998
19,8,Alfonso Ribeiro,0.154207,0.3549,3549,0.14864548476669667,0.3169,3169,22.400000000000006,24.400000000000006,-0.005561515233303338,-0.03799999999999998
19,8,Tommy Chong,0.178545,0.3549,3549,0.16804766217089362,0.3169,3169,22.400000000000006,24.400000000000006,-0.01049733782910639,-0.03799999999999998
19,8,Michael Waltrip,0.028747,0.3549,3549,0.07822384293972079,0.3169,3169,22.400000000000006,24.400000000000006,0.04947684293972079,-0.03799999999999998
19,8,Bethany Mota,0.156772,0.3549,3549,0.15270834076226616,0.3169,3169,22.400000000000006,24.400000000000006,-0.00406365923773383,-0.03799999999999998
19,8,Sadie Robertson,0.158506,0.3549,3549,0.15064942293145023,0.3169,3169,22.400000000000006,24.400000000000006,-0.00785657706854978,-0.03799999999999998
19,9,Lea Thompson,0.021844,0.1782,1782,0.07976671386435022,0.1785,1785,24.400000000000013,26.40000000000001,0.05792271386435022,0.0002999999999999947
19,9,Janel Parrish,0.182882,0.1782,1782,0.1759036945504189,0.1785,1785,24.400000000000013,26.40000000000001,-0.006978305449581085,0.0002999999999999947
19,9,Alfonso Ribeiro,0.175235,0.1782,1782,0.17526776271105562,0.1785,1785,24.400000000000013,26.40000000000001,3.2762711055622784e-05,0.0002999999999999947
19,9,Tommy Chong,0.237798,0.1782,1782,0.20652131450011504,0.1785,1785,24.400000000000013,26.40000000000001,-0.031276685499884965,0.0002999999999999947
19,9,Bethany Mota,0.187833,0.1782,1782,0.18053116197811847,0.1785,1785,24.400000000000013,26.40000000000001,-0.007301838021881529,0.0002999999999999947
