season,week,celebrity_name,estimated_fan_share,share_std,confidence,n_valid_sims
14,4,William Levy,0.111582,0.104043,0.1728,1728
14,4,Sherri Sheperd,0.009754,0.009142,0.1728,1728
14,4,Jaleel White,0.107449,0.100115,0.1728,1728
14,4,Roshon Fegan,0.105515,0.103914,0.1728,1728
14,4,Melissa Gilbert,0.109548,0.09854,0.1728,1728
14,4,Donald Driver,0.105016,0.103293,0.1728,1728
14,4,Gavin DeGraw,0.11225,0.105955,0.1728,1728
14,4,Gladys Knight,0.122237,0.10334,0.1728,1728
14,4,Katherine Jenkins,0.109497,0.105992,0.1728,1728
14,4,Maria Menounos,0.107153,0.107562,0.1728,1728
14,5,William Levy,0.119815,0.118957,0.2906,2906
14,5,Jaleel White,0.123101,0.113639,0.2906,2906
14,5,Roshon Fegan,0.117082,0.1114,0.2906,2906
14,5,Melissa Gilbert,0.135461,0.11817,0.2906,2906
14,5,Donald Driver,0.120754,0.114647,0.2906,2906
14,5,Gavin DeGraw,0.016871,0.014301,0.2906,2906
14,5,Gladys Knight,0.127699,0.11556,0.2906,2906
14,5,Katherine Jenkins,0.121022,0.115781,0.2906,2906
14,5,Maria Menounos,0.118195,0.113,0.2906,2906
14,6,William Levy,0.13663,0.131076,0.3105,3105
14,6,Jaleel White,0.137918,0.129184,0.3105,3105
14,6,Roshon Fegan,0.149735,0.13119,0.3105,3105
14,6,Melissa Gilbert,0.141051,0.130856,0.3105,3105
14,6,Donald Driver,0.133616,0.122555,0.3105,3105
14,6,Gladys Knight,0.021629,0.017834,0.3105,3105
14,6,Katherine Jenkins,0.136287,0.127452,0.3105,3105
14,6,Maria Menounos,0.143133,0.128278,0.3105,3105
14,7,William Levy,0.167958,0.139301,0.1649,1649
14,7,Jaleel White,0.016019,0.015814,0.1649,1649
14,7,Roshon Fegan,0.166747,0.140787,0.1649,1649
14,7,Melissa Gilbert,0.177484,0.137981,0.1649,1649
14,7,Donald Driver,0.158242,0.136769,0.1649,1649
14,7,Katherine Jenkins,0.159568,0.137957,0.1649,1649
14,7,Maria Menounos,0.153982,0.139842,0.1649,1649
14,8,William Levy,0.186662,0.145829,0.14,1400
14,8,Roshon Fegan,0.020363,0.019607,0.14,1400
14,8,Melissa Gilbert,0.208731,0.145979,0.14,1400
14,8,Donald Driver,0.185844,0.145447,0.14,1400
14,8,Katherine Jenkins,0.193259,0.147933,0.14,1400
14,8,Maria Menounos,0.205142,0.152756,0.14,1400
14,9,William Levy,0.308451,0.1932,0.2213,2213
14,9,Donald Driver,0.321505,0.191395,0.2213,2213
14,9,Katherine Jenkins,0.320018,0.18919,0.2213,2213
14,9,Maria Menounos,0.050026,0.045466,0.2213,2213
14,10,William Levy,0.333333,,,0
14,10,Donald Driver,0.333333,,,0
14,10,Katherine Jenkins,0.333333,,,0
15,1,Gilles Marini,0.085868,0.087824,0.2481,2481
15,1,Sabrina Bryan,0.083094,0.083313,0.2481,2481
15,1,Kirstie Alley,0.086336,0.083958,0.2481,2481
15,1,Kelly Monaco,0.080183,0.079943,0.2481,2481
15,1,Apolo Anton Ohno,0.078953,0.081098,0.2481,2481
15,1,Emmitt Smith,0.080138,0.081037,0.2481,2481
15,1,Shawn Johnson,0.081776,0.082048,0.2481,2481
15,1,Pamela Anderson,0.008871,0.007149,0.2481,2481
15,1,Helio Castroneves,0.084618,0.083716,0.2481,2481
15,1,Joey Fatone,0.083135,0.081383,0.2481,2481
15,1,Drew Lachey,0.079118,0.081925,0.2481,2481
15,1,Bristol Palin,0.086294,0.084629,0.2481,2481
15,1,Melissa Rycroft,0.081617,0.081539,0.2481,2481
15,2,Gilles Marini,0.082633,0.085654,0.085,850
15,2,Sabrina Bryan,0.081553,0.080609,0.085,850
15,2,Kirstie Alley,0.094978,0.078046,0.085,850
15,2,Kelly Monaco,0.092765,0.083519,0.085,850
15,2,Apolo Anton Ohno,0.085362,0.085193,0.085,850
15,2,Emmitt Smith,0.090081,0.085592,0.085,850
15,2,Shawn Johnson,0.088071,0.083847,0.085,850
15,2,Helio Castroneves,0.088699,0.083923,0.085,850
15,2,Joey Fatone,0.005451,0.005288,0.085,850
15,2,Drew Lachey,0.092144,0.086557,0.085,850
15,2,Bristol Palin,0.109936,0.085729,0.085,850
15,2,Melissa Rycroft,0.088327,0.089176,0.085,850
15,3,Gilles Marini,0.09962,0.09207,0.0797,797
15,3,Sabrina Bryan,0.096238,0.087825,0.0797,797
15,3,Kirstie Alley,0.103146,0.08791,0.0797,797
15,3,Kelly Monaco,0.092679,0.089392,0.0797,797
15,3,Apolo Anton Ohno,0.096024,0.086716,0.0797,797
15,3,Emmitt Smith,0.096743,0.086716,0.0797,797
15,3,Shawn Johnson,0.097003,0.092545,0.0797,797
15,3,Helio Castroneves,0.005963,0.006047,0.0797,797
15,3,Drew Lachey,0.10623,0.087765,0.0797,797
15,3,Bristol Palin,0.116153,0.094564,0.0797,797
15,3,Melissa Rycroft,0.090201,0.084176,0.0797,797
15,4,Gilles Marini,0.114283,0.111129,0.1976,1976
15,4,Sabrina Bryan,0.128476,0.11384,0.1976,1976
15,4,Kirstie Alley,0.143599,0.115557,0.1976,1976
15,4,Kelly Monaco,0.118847,0.113292,0.1976,1976
15,4,Apolo Anton Ohno,0.126389,0.114664,0.1976,1976
15,4,Emmitt Smith,0.120636,0.110761,0.1976,1976
15,4,Shawn Johnson,0.11813,0.11208,0.1976,1976
15,4,Bristol Palin,0.012172,0.011073,0.1976,1976
15,4,Melissa Rycroft,0.117467,0.110168,0.1976,1976
15,5,Gilles Marini,0.125,,,0
15,5,Sabrina Bryan,0.125,,,0
15,5,Kirstie Alley,0.125,,,0
15,5,Kelly Monaco,0.125,,,0
15,5,Apolo Anton Ohno,0.125,,,0
15,5,Emmitt Smith,0.125,,,0
15,5,Shawn Johnson,0.125,,,0
15,5,Melissa Rycroft,0.125,,,0
15,6,Gilles Marini,0.148499,0.117355,0.0732,732
15,6,Sabrina Bryan,0.01107,0.011324,0.0732,732
15,6,Kirstie Alley,0.14516,0.110077,0.0732,732
15,6,Kelly Monaco,0.145529,0.110776,0.0732,732
15,6,Apolo Anton Ohno,0.120252,0.103527,0.0732,732
15,6,Emmitt Smith,0.153744,0.116804,0.0732,732
15,6,Shawn Johnson,0.142515,0.106646,0.0732,732
15,6,Melissa Rycroft,0.133231,0.105796,0.0732,732
15,7,Gilles Marini,0.142857,,,0
15,7,Kirstie Alley,0.142857,,,0
15,7,Kelly Monaco,0.142857,,,0
15,7,Apolo Anton Ohno,0.142857,,,0
15,7,Emmitt Smith,0.142857,,,0
15,7,Shawn Johnson,0.142857,,,0
15,7,Melissa Rycroft,0.142857,,,0
15,8,Gilles Marini,0.014225,0.015159,0.1204,1204
15,8,Kirstie Alley,0.181844,0.1309,0.1204,1204
15,8,Kelly Monaco,0.165897,0.129583,0.1204,1204
15,8,Apolo Anton Ohno,0.156918,0.12736,0.1204,1204
15,8,Emmitt Smith,0.158988,0.131319,0.1204,1204
15,8,Shawn Johnson,0.169713,0.133415,0.1204,1204
15,8,Melissa Rycroft,0.152415,0.130938,0.1204,1204
15,9,Kelly Monaco,0.247369,0.174287,0.1882,1882
15,9,Apolo Anton Ohno,0.031345,0.030022,0.1882,1882
15,9,Emmitt Smith,0.254342,0.17138,0.1882,1882
15,9,Shawn Johnson,0.229097,0.170594,0.1882,1882
15,9,Melissa Rycroft,0.237848,0.167582,0.1882,1882
15,10,Kelly Monaco,0.333333,,,0
15,10,Shawn Johnson,0.333333,,,0
15,10,Melissa Rycroft,0.333333,,,0
16,1,Ingo Rademacher,0.083333,,,0
16,1,Zendaya,0.083333,,,0
16,1,Dorothy Hamill,0.083333,,,0
16,1,Victor Ortiz,0.083333,,,0
16,1,Alexandra Raisman,0.083333,,,0
16,1,Jacoby Jones,0.083333,,,0
16,1,D. L. Hughley,0.083333,,,0
16,1,Andy Dick,0.083333,,,0
16,1,Wynonna Judd,0.083333,,,0
16,1,Kellie Pickler,0.083333,,,0
16,1,Lisa Vanderpump,0.083333,,,0
16,1,Sean Lowe,0.083333,,,0
16,2,Ingo Rademacher,0.083333,,,0
16,2,Zendaya,0.083333,,,0
16,2,Dorothy Hamill,0.083333,,,0
16,2,Victor Ortiz,0.083333,,,0
16,2,Alexandra Raisman,0.083333,,,0
16,2,Jacoby Jones,0.083333,,,0
16,2,D. L. Hughley,0.083333,,,0
16,2,Andy Dick,0.083333,,,0
16,2,Wynonna Judd,0.083333,,,0
16,2,Kellie Pickler,0.083333,,,0
16,2,Lisa Vanderpump,0.083333,,,0
16,2,Sean Lowe,0.083333,,,0
16,3,Ingo Rademacher,0.098744,0.09829,0.2945,2945
16,3,Zendaya,0.097175,0.094786,0.2945,2945
16,3,Victor Ortiz,0.094905,0.093762,0.2945,2945
16,3,Alexandra Raisman,0.097076,0.098295,0.2945,2945
16,3,Jacoby Jones,0.096621,0.095031,0.2945,2945
16,3,D. L. Hughley,0.108551,0.095066,0.2945,2945
16,3,Andy Dick,0.102877,0.098382,0.2945,2945
16,3,Wynonna Judd,0.014235,0.012041,0.2945,2945
16,3,Kellie Pickler,0.095086,0.099016,0.2945,2945
16,3,Lisa Vanderpump,0.099512,0.099615,0.2945,2945
16,3,Sean Lowe,0.095217,0.09226,0.2945,2945
16,4,Ingo Rademacher,0.10815,0.105771,0.2423,2423
16,4,Zendaya,0.105397,0.102519,0.2423,2423
16,4,Victor Ortiz,0.123312,0.105707,0.2423,2423
16,4,Alexandra Raisman,0.105355,0.105643,0.2423,2423
16,4,Jacoby Jones,0.105179,0.102261,0.2423,2423
16,4,D. L. Hughley,0.11052,0.104414,0.2423,2423
16,4,Andy Dick,0.107782,0.100325,0.2423,2423
16,4,Kellie Pickler,0.106979,0.10361,0.2423,2423
16,4,Lisa Vanderpump,0.01323,0.011356,0.2423,2423
16,4,Sean Lowe,0.114097,0.105429,0.2423,2423
16,5,Ingo Rademacher,0.125621,0.112308,0.2701,2701
16,5,Zendaya,0.115989,0.116001,0.2701,2701
16,5,Victor Ortiz,0.127248,0.115957,0.2701,2701
16,5,Alexandra Raisman,0.118005,0.115022,0.2701,2701
16,5,Jacoby Jones,0.118825,0.115584,0.2701,2701
16,5,D. L. Hughley,0.016469,0.014469,0.2701,2701
16,5,Andy Dick,0.137701,0.115818,0.2701,2701
16,5,Kellie Pickler,0.119294,0.114295,0.2701,2701
16,5,Sean Lowe,0.120848,0.114546,0.2701,2701
16,6,Ingo Rademacher,0.143811,0.128163,0.2603,2603
16,6,Zendaya,0.139082,0.130774,0.2603,2603
16,6,Victor Ortiz,0.016407,0.014598,0.2603,2603
16,6,Alexandra Raisman,0.134507,0.126923,0.2603,2603
16,6,Jacoby Jones,0.144955,0.130387,0.2603,2603
16,6,Andy Dick,0.14767,0.126829,0.2603,2603
16,6,Kellie Pickler,0.135769,0.129621,0.2603,2603
16,6,Sean Lowe,0.137797,0.128148,0.2603,2603
16,7,Ingo Rademacher,0.164161,0.14547,0.4034,4034
16,7,Zendaya,0.159717,0.14556,0.4034,4034
16,7,Alexandra Raisman,0.1613,0.149774,0.4034,4034
16,7,Jacoby Jones,0.159934,0.14342,0.4034,4034
16,7,Andy Dick,0.032913,0.026224,0.4034,4034
16,7,Kellie Pickler,0.161045,0.14696,0.4034,4034
16,7,Sean Lowe,0.16093,0.139139,0.4034,4034
16,8,Ingo Rademacher,0.205955,0.168436,0.3288,3288
16,8,Zendaya,0.18832,0.165243,0.3288,3288
16,8,Alexandra Raisman,0.186762,0.159809,0.3288,3288
16,8,Jacoby Jones,0.194287,0.164791,0.3288,3288
16,8,Kellie Pickler,0.193748,0.169018,0.3288,3288
16,8,Sean Lowe,0.030928,0.026379,0.3288,3288
16,9,Ingo Rademacher,0.036437,0.032737,0.281,2810
16,9,Zendaya,0.24864,0.189289,0.281,2810
16,9,Alexandra Raisman,0.235409,0.186574,0.281,2810
16,9,Jacoby Jones,0.240318,0.189966,0.281,2810
16,9,Kellie Pickler,0.239196,0.185187,0.281,2810
16,10,Zendaya,0.310311,0.201565,0.2591,2591
16,10,Alexandra Raisman,0.051252,0.046088,0.2591,2591
16,10,Jacoby Jones,0.323401,0.200989,0.2591,2591
16,10,Kellie Pickler,0.315036,0.202543,0.2591,2591
17,1,Valerie Harper,0.083333,,,0
17,1,Brant Daugherty,0.083333,,,0
17,1,Elizabeth Berkley Lauren,0.083333,,,0
17,1,Leah Remini,0.083333,,,0
17,1,Corbin Bleu,0.083333,,,0
17,1,Amber Riley,0.083333,,,0
17,1,Keyshawn Johnson,0.083333,,,0
17,1,Bill Engvall,0.083333,,,0
17,1,Christina Milian,0.083333,,,0
17,1,"Nicole ""Snooki"" Polizzi",0.083333,,,0
17,1,Jack Osbourne,0.083333,,,0
17,1,Bill Nye,0.083333,,,0
17,2,Valerie Harper,0.09299,0.086149,0.1989,1989
17,2,Brant Daugherty,0.086718,0.088424,0.1989,1989
17,2,Elizabeth Berkley Lauren,0.08641,0.087941,0.1989,1989
17,2,Leah Remini,0.086384,0.086308,0.1989,1989
17,2,Corbin Bleu,0.086983,0.088738,0.1989,1989
17,2,Amber Riley,0.090556,0.089675,0.1989,1989
17,2,Keyshawn Johnson,0.009532,0.008172,0.1989,1989
17,2,Bill Engvall,0.088719,0.083328,0.1989,1989
17,2,Christina Milian,0.088214,0.089496,0.1989,1989
17,2,"Nicole ""Snooki"" Polizzi",0.090153,0.086013,0.1989,1989
17,2,Jack Osbourne,0.088317,0.08898,0.1989,1989
17,2,Bill Nye,0.105024,0.089544,0.1989,1989
17,3,Valerie Harper,0.116438,0.099439,0.3001,3001
17,3,Brant Daugherty,0.093916,0.095538,0.3001,3001
17,3,Elizabeth Berkley Lauren,0.098406,0.095764,0.3001,3001
17,3,Leah Remini,0.096897,0.095999,0.3001,3001
17,3,Corbin Bleu,0.095488,0.094955,0.3001,3001
17,3,Amber Riley,0.09737,0.097496,0.3001,3001
17,3,Bill Engvall,0.097113,0.097302,0.3001,3001
17,3,Christina Milian,0.094179,0.095948,0.3001,3001
17,3,"Nicole ""Snooki"" Polizzi",0.097456,0.097951,0.3001,3001
17,3,Jack Osbourne,0.09747,0.093831,0.3001,3001
17,3,Bill Nye,0.015268,0.012384,0.3001,3001
17,4,Valerie Harper,0.015033,0.011821,0.2991,2991
17,4,Brant Daugherty,0.112944,0.104425,0.2991,2991
17,4,Elizabeth Berkley Lauren,0.106329,0.107029,0.2991,2991
17,4,Leah Remini,0.107627,0.103471,0.2991,2991
17,4,Corbin Bleu,0.105989,0.103138,0.2991,2991
17,4,Amber Riley,0.108819,0.108398,0.2991,2991
17,4,Bill Engvall,0.113044,0.105067,0.2991,2991
17,4,Christina Milian,0.111322,0.107558,0.2991,2991
17,4,"Nicole ""Snooki"" Polizzi",0.110508,0.105945,0.2991,2991
17,4,Jack Osbourne,0.108386,0.102381,0.2991,2991
17,5,Brant Daugherty,0.118,0.09877,0.0551,551
17,5,Elizabeth Berkley Lauren,0.121447,0.098637,0.0551,551
17,5,Leah Remini,0.144092,0.106712,0.0551,551
17,5,Corbin Bleu,0.113694,0.102792,0.0551,551
17,5,Amber Riley,0.129088,0.102857,0.0551,551
17,5,Bill Engvall,0.128892,0.092849,0.0551,551
17,5,Christina Milian,0.00852,0.008837,0.0551,551
17,5,"Nicole ""Snooki"" Polizzi",0.116274,0.095073,0.0551,551
17,5,Jack Osbourne,0.119993,0.102591,0.0551,551
17,6,Brant Daugherty,0.125,,,0
17,6,Elizabeth Berkley Lauren,0.125,,,0
17,6,Leah Remini,0.125,,,0
17,6,Corbin Bleu,0.125,,,0
17,6,Amber Riley,0.125,,,0
17,6,Bill Engvall,0.125,,,0
17,6,"Nicole ""Snooki"" Polizzi",0.125,,,0
17,6,Jack Osbourne,0.125,,,0
17,7,Brant Daugherty,0.136395,0.119899,0.1454,1454
17,7,Elizabeth Berkley Lauren,0.145088,0.12347,0.1454,1454
17,7,Leah Remini,0.145447,0.123251,0.1454,1454
17,7,Corbin Bleu,0.135614,0.126329,0.1454,1454
17,7,Amber Riley,0.132234,0.1227,0.1454,1454
17,7,Bill Engvall,0.158759,0.123902,0.1454,1454
17,7,"Nicole ""Snooki"" Polizzi",0.011847,0.011659,0.1454,1454
17,7,Jack Osbourne,0.134617,0.119771,0.1454,1454
17,8,Brant Daugherty,0.015546,0.015045,0.1446,1446
17,8,Elizabeth Berkley Lauren,0.181007,0.137886,0.1446,1446
17,8,Leah Remini,0.16015,0.139292,0.1446,1446
17,8,Corbin Bleu,0.150655,0.131231,0.1446,1446
17,8,Amber Riley,0.158454,0.134617,0.1446,1446
17,8,Bill Engvall,0.183624,0.134008,0.1446,1446
17,8,Jack Osbourne,0.150565,0.134318,0.1446,1446
17,9,Elizabeth Berkley Lauren,0.020116,0.019341,0.1165,1165
17,9,Leah Remini,0.191409,0.140505,0.1165,1165
17,9,Corbin Bleu,0.179772,0.144386,0.1165,1165
17,9,Amber Riley,0.191057,0.13589,0.1165,1165
17,9,Bill Engvall,0.23834,0.141865,0.1165,1165
17,9,Jack Osbourne,0.179306,0.1346,0.1165,1165
17,10,Leah Remini,0.035238,0.032164,0.2463,2463
17,10,Corbin Bleu,0.228805,0.18034,0.2463,2463
17,10,Amber Riley,0.224781,0.182579,0.2463,2463
17,10,Bill Engvall,0.269495,0.184852,0.2463,2463
17,10,Jack Osbourne,0.241681,0.183739,0.2463,2463
17,11,Corbin Bleu,0.310881,0.218937,0.3258,3258
17,11,Amber Riley,0.29901,0.219341,0.3258,3258
17,11,Bill Engvall,0.059204,0.051609,0.3258,3258
17,11,Jack Osbourne,0.330905,0.220449,0.3258,3258
18,1,Billy Dee Williams,0.083333,,,0
18,1,Danica McKellar,0.083333,,,0
18,1,James Maslow,0.083333,,,0
18,1,Candace Cameron Bure,0.083333,,,0
18,1,Sean Avery,0.083333,,,0
18,1,Diana Nyad,0.083333,,,0
18,1,Charlie White,0.083333,,,0
18,1,Amy Purdy,0.083333,,,0
18,1,Meryl Davis,0.083333,,,0
18,1,Drew Carey,0.083333,,,0
18,1,Cody Simpson,0.083333,,,0
18,1,NeNe Leakes,0.083333,,,0
18,2,Billy Dee Williams,0.128525,0.089905,0.1155,1155
18,2,Danica McKellar,0.095431,0.092237,0.1155,1155
18,2,James Maslow,0.087941,0.084984,0.1155,1155
18,2,Candace Cameron Bure,0.103783,0.09135,0.1155,1155
18,2,Sean Avery,0.007691,0.007319,0.1155,1155
18,2,Charlie White,0.085923,0.084221,0.1155,1155
18,2,Amy Purdy,0.097016,0.095164,0.1155,1155
18,2,Meryl Davis,0.090268,0.087991,0.1155,1155
18,2,Drew Carey,0.100916,0.090918,0.1155,1155
18,2,Cody Simpson,0.100775,0.094031,0.1155,1155
18,2,NeNe Leakes,0.10173,0.0959,0.1155,1155
18,3,Danica McKellar,0.111111,,,0
18,3,James Maslow,0.111111,,,0
18,3,Candace Cameron Bure,0.111111,,,0
18,3,Charlie White,0.111111,,,0
18,3,Amy Purdy,0.111111,,,0
18,3,Meryl Davis,0.111111,,,0
18,3,Drew Carey,0.111111,,,0
18,3,Cody Simpson,0.111111,,,0
18,3,NeNe Leakes,0.111111,,,0
18,4,Danica McKellar,0.111111,,,0
18,4,James Maslow,0.111111,,,0
18,4,Candace Cameron Bure,0.111111,,,0
18,4,Charlie White,0.111111,,,0
18,4,Amy Purdy,0.111111,,,0
18,4,Meryl Davis,0.111111,,,0
18,4,Drew Carey,0.111111,,,0
18,4,Cody Simpson,0.111111,,,0
18,4,NeNe Leakes,0.111111,,,0
18,5,Danica McKellar,0.111913,0.106173,0.1451,1451
18,5,James Maslow,0.115555,0.108583,0.1451,1451
18,5,Candace Cameron Bure,0.123709,0.109248,0.1451,1451
18,5,Charlie White,0.124474,0.114424,0.1451,1451
18,5,Amy Purdy,0.11989,0.112276,0.1451,1451
18,5,Meryl Davis,0.124191,0.110883,0.1451,1451
18,5,Drew Carey,0.148923,0.109741,0.1451,1451
18,5,Cody Simpson,0.010752,0.010207,0.1451,1451
18,5,NeNe Leakes,0.120594,0.107866,0.1451,1451
18,6,Danica McKellar,0.140826,0.129917,0.2044,2044
18,6,James Maslow,0.139042,0.126113,0.2044,2044
18,6,Candace Cameron Bure,0.152786,0.125163,0.2044,2044
18,6,Charlie White,0.139661,0.126901,0.2044,2044
18,6,Amy Purdy,0.139536,0.127959,0.2044,2044
18,6,Meryl Davis,0.126558,0.120431,0.2044,2044
18,6,Drew Carey,0.014405,0.013364,0.2044,2044
18,6,NeNe Leakes,0.147186,0.128152,0.2044,2044
18,7,Danica McKellar,0.166093,0.141365,0.2245,2245
18,7,James Maslow,0.169855,0.141916,0.2245,2245
18,7,Candace Cameron Bure,0.1578,0.140228,0.2245,2245
18,7,Charlie White,0.168812,0.139534,0.2245,2245
18,7,Amy Purdy,0.156003,0.134869,0.2245,2245
18,7,Meryl Davis,0.162651,0.146923,0.2245,2245
18,7,NeNe Leakes,0.018786,0.017394,0.2245,2245
18,8,Danica McKellar,0.021354,0.021371,0.159,1590
18,8,James Maslow,0.203399,0.158461,0.159,1590
18,8,Candace Cameron Bure,0.202017,0.150025,0.159,1590
18,8,Charlie White,0.184869,0.151898,0.159,1590
18,8,Amy Purdy,0.181452,0.15016,0.159,1590
18,8,Meryl Davis,0.206909,0.154513,0.159,1590
18,9,James Maslow,0.242994,0.179225,0.2053,2053
18,9,Candace Cameron Bure,0.262664,0.179812,0.2053,2053
18,9,Charlie White,0.030823,0.029877,0.2053,2053
18,9,Amy Purdy,0.238762,0.17659,0.2053,2053
18,9,Meryl Davis,0.224756,0.176971,0.2053,2053
18,10,James Maslow,0.052047,0.046204,0.2464,2464
18,10,Candace Cameron Bure,0.346009,0.19671,0.2464,2464
18,10,Amy Purdy,0.306074,0.2017,0.2464,2464
18,10,Meryl Davis,0.29587,0.194084,0.2464,2464
19,1,Antonio Sabato Jr.,0.084432,0.079076,0.2255,2255
19,1,Jonathan Bennett,0.083215,0.083091,0.2255,2255
19,1,Lea Thompson,0.0822,0.082538,0.2255,2255
19,1,Janel Parrish,0.079762,0.078941,0.2255,2255
19,1,Alfonso Ribeiro,0.077553,0.079462,0.2255,2255
19,1,Lolo Jones,0.009611,0.008125,0.2255,2255
19,1,Randy Couture,0.078441,0.079883,0.2255,2255
19,1,Tommy Chong,0.080919,0.080701,0.2255,2255
19,1,Betsey Johnson,0.098191,0.077047,0.2255,2255
19,1,Michael Waltrip,0.085412,0.082275,0.2255,2255
19,1,Tavis Smiley,0.079372,0.07778,0.2255,2255
19,1,Bethany Mota,0.080488,0.081339,0.2255,2255
19,1,Sadie Robertson,0.080404,0.081576,0.2255,2255
19,2,Antonio Sabato Jr.,0.084693,0.084662,0.1239,1239
19,2,Jonathan Bennett,0.092384,0.08604,0.1239,1239
19,2,Lea Thompson,0.085266,0.085341,0.1239,1239
19,2,Janel Parrish,0.082633,0.083111,0.1239,1239
19,2,Alfonso Ribeiro,0.086399,0.088277,0.1239,1239
19,2,Randy Couture,0.094929,0.086628,0.1239,1239
19,2,Tommy Chong,0.097545,0.089318,0.1239,1239
19,2,Betsey Johnson,0.092293,0.083213,0.1239,1239
19,2,Michael Waltrip,0.110059,0.089507,0.1239,1239
19,2,Tavis Smiley,0.007057,0.006465,0.1239,1239
19,2,Bethany Mota,0.082284,0.08534,0.1239,1239
19,2,Sadie Robertson,0.084458,0.082469,0.1239,1239
19,3,Antonio Sabato Jr.,0.102373,0.093176,0.2311,2311
19,3,Jonathan Bennett,0.098577,0.096114,0.2311,2311
19,3,Lea Thompson,0.098534,0.096737,0.2311,2311
19,3,Janel Parrish,0.095486,0.09627,0.2311,2311
19,3,Alfonso Ribeiro,0.098669,0.09715,0.2311,2311
19,3,Randy Couture,0.010502,0.009223,0.2311,2311
19,3,Tommy Chong,0.095623,0.094193,0.2311,2311
19,3,Betsey Johnson,0.10241,0.097496,0.2311,2311
19,3,Michael Waltrip,0.103123,0.095646,0.2311,2311
19,3,Bethany Mota,0.095099,0.096001,0.2311,2311
19,3,Sadie Robertson,0.099604,0.098311,0.2311,2311
19,4,Antonio Sabato Jr.,0.112053,0.094273,0.1252,1252
19,4,Jonathan Bennett,0.130482,0.098236,0.1252,1252
19,4,Lea Thompson,0.099547,0.100896,0.1252,1252
19,4,Janel Parrish,0.101496,0.09861,0.1252,1252
19,4,Alfonso Ribeiro,0.10093,0.096263,0.1252,1252
19,4,Tommy Chong,0.118525,0.102395,0.1252,1252
19,4,Betsey Johnson,0.011015,0.010158,0.1252,1252
19,4,Michael Waltrip,0.126409,0.096899,0.1252,1252
19,4,Bethany Mota,0.101444,0.092641,0.1252,1252
19,4,Sadie Robertson,0.098099,0.099095,0.1252,1252
19,5,Antonio Sabato Jr.,0.111111,,,0
19,5,Jonathan Bennett,0.111111,,,0
19,5,Lea Thompson,0.111111,,,0
19,5,Janel Parrish,0.111111,,,0
19,5,Alfonso Ribeiro,0.111111,,,0
19,5,Tommy Chong,0.111111,,,0
19,5,Michael Waltrip,0.111111,,,0
19,5,Bethany Mota,0.111111,,,0
19,5,Sadie Robertson,0.111111,,,0
19,6,Antonio Sabato Jr.,0.141989,0.107929,0.1135,1135
19,6,Jonathan Bennett,0.010217,0.009617,0.1135,1135
19,6,Lea Thompson,0.124887,0.108994,0.1135,1135
19,6,Janel Parrish,0.116514,0.101422,0.1135,1135
19,6,Alfonso Ribeiro,0.111352,0.105649,0.1135,1135
19,6,Tommy Chong,0.137369,0.107773,0.1135,1135
19,6,Michael Waltrip,0.1336,0.1078,0.1135,1135
19,6,Bethany Mota,0.111247,0.105109,0.1135,1135
19,6,Sadie Robertson,0.112826,0.105201,0.1135,1135
19,7,Antonio Sabato Jr.,0.01415,0.013264,0.1952,1952
19,7,Lea Thompson,0.129491,0.120325,0.1952,1952
19,7,Janel Parrish,0.137502,0.124321,0.1952,1952
19,7,Alfonso Ribeiro,0.131059,0.120737,0.1952,1952
19,7,Tommy Chong,0.147218,0.128146,0.1952,1952
19,7,Michael Waltrip,0.160009,0.126122,0.1952,1952
19,7,Bethany Mota,0.134791,0.129603,0.1952,1952
19,7,Sadie Robertson,0.145781,0.127585,0.1952,1952
19,8,Lea Thompson,0.171199,0.149495,0.3549,3549
19,8,Janel Parrish,0.152024,0.141238,0.3549,3549
19,8,Alfonso Ribeiro,0.154207,0.145632,0.3549,3549
19,8,Tommy Chong,0.178545,0.147529,0.3549,3549
19,8,Michael Waltrip,0.028747,0.023651,0.3549,3549
19,8,Bethany Mota,0.156772,0.145156,0.3549,3549
19,8,Sadie Robertson,0.158506,0.144648,0.3549,3549
19,9,Lea Thompson,0.021844,0.021276,0.1782,1782
19,9,Janel Parrish,0.182882,0.156052,0.1782,1782
19,9,Alfonso Ribeiro,0.175235,0.144918,0.1782,1782
19,9,Tommy Chong,0.237798,0.158118,0.1782,1782
19,9,Bethany Mota,0.187833,0.154703,0.1782,1782
19,9,Sadie Robertson,0.194408,0.152724,0.1782,1782
19,10,Janel Parrish,0.23499,0.189187,0.3251,3251
19,10,Alfonso Ribeiro,0.239063,0.190488,0.3251,3251
19,10,Tommy Chong,0.040234,0.034934,0.3251,3251
19,10,Bethany Mota,0.239761,0.191536,0.3251,3251
19,10,Sadie Robertson,0.245953,0.193526,0.3251,3251
19,11,Janel Parrish,0.320731,0.209246,0.2733,2733
19,11,Alfonso Ribeiro,0.310273,0.208342,0.2733,2733
19,11,Bethany Mota,0.052587,0.04712,0.2733,2733
19,11,Sadie Robertson,0.316409,0.211402,0.2733,2733
20,1,Suzanne Somers,0.083333,,,0
20,1,Willow Shields,0.083333,,,0
20,1,Riker Lynch,0.083333,,,0
20,1,Rumer Willis,0.083333,,,0
20,1,Nastia Liukin,0.083333,,,0
20,1,Michael Sam,0.083333,,,0
20,1,Robert Herjavec,0.083333,,,0
