season,week,celebrity_name,estimated_fan_share,share_std,confidence,n_valid_sims,prior_strength,posterior_strength
19,10,Janel Parrish,0.210184,0.068807,0.3,3000,26.400000000000006,28.400000000000006
19,10,Alfonso Ribeiro,0.21693,0.070743,0.3,3000,26.400000000000006,28.400000000000006
19,10,Tommy Chong,0.131101,0.034097,0.3,3000,26.400000000000006,28.400000000000006
19,10,Bethany Mota,0.218624,0.070354,0.3,3000,26.400000000000006,28.400000000000006
19,10,Sadie Robertson,0.22316,0.07008,0.3,3000,26.400000000000006,28.400000000000006
19,11,Janel Parrish,0.275931,0.067954,0.2708,2708,28.400000000000006,30.400000000000006
19,11,Alfonso Ribeiro,0.275255,0.06772,0.2708,2708,28.400000000000006,30.400000000000006
19,11,Bethany Mota,0.165649,0.036898,0.2708,2708,28.400000000000006,30.400000000000006
19,11,Sadie Robertson,0.283164,0.069751,0.2708,2708,28.400000000000006,30.400000000000006
20,1,Suzanne Somers,0.083333,,,0,9.600000000000001,9.600000000000001
20,1,Willow Shields,0.083333,,,0,9.600000000000001,9.600000000000001
20,1,Riker Lynch,0.083333,,,0,9.600000000000001,9.600000000000001
20,1,Rumer Willis,0.083333,,,0,9.600000000000001,9.600000000000001
20,1,Nastia Liukin,0.083333,,,0,9.600000000000001,9.600000000000001
20,1,Michael Sam,0.083333,,,0,9.600000000000001,9.600000000000001
20,1,Robert Herjavec,0.083333,,,0,9.600000000000001,9.600000000000001
20,1,Charlotte McKinney,0.083333,,,0,9.600000000000001,9.600000000000001
20,1,Noah Galloway,0.083333,,,0,9.600000000000001,9.600000000000001
20,1,Redfoo,0.083333,,,0,9.600000000000001,9.600000000000001
20,1,Patti LaBelle,0.083333,,,0,9.600000000000001,9.600000000000001
20,1,Chris Soules,0.083333,,,0,9.600000000000001,9.600000000000001
20,2,Suzanne Somers,0.081078,0.064444,0.029,290,9.600000000000001,11.6
20,2,Willow Shields,0.078233,0.072497,0.029,290,9.600000000000001,11.6
20,2,Riker Lynch,0.076364,0.071983,0.029,290,9.600000000000001,11.6
20,2,Rumer Willis,0.087194,0.083064,0.029,290,9.600000000000001,11.6
20,2,Nastia Liukin,0.07699,0.076022,0.029,290,9.600000000000001,11.6
20,2,Michael Sam,0.092701,0.076549,0.029,290,9.600000000000001,11.6
20,2,Robert Herjavec,0.087845,0.073531,0.029,290,9.600000000000001,11.6
20,2,Charlotte McKinney,0.099964,0.082251,0.029,290,9.600000000000001,11.6
20,2,Noah Galloway,0.10389,0.079733,0.029,290,9.600000000000001,11.6
20,2,Redfoo,0.004255,0.004732,0.029,290,9.600000000000001,11.6
20,2,Patti LaBelle,0.095166,0.073788,0.029,290,9.600000000000001,11.6
20,2,Chris Soules,0.11632,0.082865,0.029,290,9.600000000000001,11.6
20,3,Suzanne Somers,0.095882,0.07929,0.22,2200,11.6,13.600000000000001
20,3,Willow Shields,0.095872,0.085318,0.22,2200,11.6,13.600000000000001
20,3,Riker Lynch,0.092622,0.080645,0.22,2200,11.6,13.600000000000001
20,3,Rumer Willis,0.093683,0.08272,0.22,2200,11.6,13.600000000000001
20,3,Nastia Liukin,0.094837,0.087251,0.22,2200,11.6,13.600000000000001
20,3,Michael Sam,0.102786,0.083347,0.22,2200,11.6,13.600000000000001
20,3,Robert Herjavec,0.094806,0.081175,0.22,2200,11.6,13.600000000000001
20,3,Charlotte McKinney,0.016478,0.012096,0.22,2200,11.6,13.600000000000001
20,3,Noah Galloway,0.098692,0.089333,0.22,2200,11.6,13.600000000000001
20,3,Patti LaBelle,0.113695,0.086783,0.22,2200,11.6,13.600000000000001
20,3,Chris Soules,0.100647,0.083855,0.22,2200,11.6,13.600000000000001
20,4,Suzanne Somers,0.11631,0.077868,0.1324,1324,13.599999999999998,15.6
20,4,Willow Shields,0.098665,0.077312,0.1324,1324,13.599999999999998,15.6
20,4,Riker Lynch,0.10205,0.07619,0.1324,1324,13.599999999999998,15.6
20,4,Rumer Willis,0.104178,0.074648,0.1324,1324,13.599999999999998,15.6
20,4,Nastia Liukin,0.099313,0.076839,0.1324,1324,13.599999999999998,15.6
20,4,Michael Sam,0.018823,0.012359,0.1324,1324,13.599999999999998,15.6
20,4,Robert Herjavec,0.103408,0.074842,0.1324,1324,13.599999999999998,15.6
20,4,Noah Galloway,0.113381,0.082675,0.1324,1324,13.599999999999998,15.6
20,4,Patti LaBelle,0.117336,0.078871,0.1324,1324,13.599999999999998,15.6
20,4,Chris Soules,0.126536,0.083017,0.1324,1324,13.599999999999998,15.6
20,5,Suzanne Somers,0.029429,0.016773,0.1572,1572,15.6,17.599999999999998
20,5,Willow Shields,0.115043,0.077855,0.1572,1572,15.6,17.599999999999998
20,5,Riker Lynch,0.107801,0.074464,0.1572,1572,15.6,17.599999999999998
20,5,Rumer Willis,0.109029,0.077169,0.1572,1572,15.6,17.599999999999998
20,5,Nastia Liukin,0.112246,0.075853,0.1572,1572,15.6,17.599999999999998
20,5,Robert Herjavec,0.136075,0.077263,0.1572,1572,15.6,17.599999999999998
20,5,Noah Galloway,0.127689,0.07496,0.1572,1572,15.6,17.599999999999998
20,5,Patti LaBelle,0.129682,0.076555,0.1572,1572,15.6,17.599999999999998
20,5,Chris Soules,0.133005,0.077093,0.1572,1572,15.6,17.599999999999998
20,6,Willow Shields,0.13456,0.075284,0.1335,1335,17.599999999999998,19.599999999999994
20,6,Riker Lynch,0.12671,0.07183,0.1335,1335,17.599999999999998,19.599999999999994
20,6,Rumer Willis,0.134887,0.072889,0.1335,1335,17.599999999999998,19.599999999999994
20,6,Nastia Liukin,0.131002,0.071961,0.1335,1335,17.599999999999998,19.599999999999994
20,6,Robert Herjavec,0.141558,0.071701,0.1335,1335,17.599999999999998,19.599999999999994
20,6,Noah Galloway,0.146287,0.071849,0.1335,1335,17.599999999999998,19.599999999999994
20,6,Patti LaBelle,0.038791,0.017704,0.1335,1335,17.599999999999998,19.599999999999994
20,6,Chris Soules,0.146206,0.075332,0.1335,1335,17.599999999999998,19.599999999999994
20,7,Willow Shields,0.04615,0.020751,0.1117,1117,19.599999999999998,21.599999999999994
20,7,Riker Lynch,0.151468,0.068622,0.1117,1117,19.599999999999998,21.599999999999994
20,7,Rumer Willis,0.149347,0.067632,0.1117,1117,19.599999999999998,21.599999999999994
20,7,Nastia Liukin,0.142861,0.067896,0.1117,1117,19.599999999999998,21.599999999999994
20,7,Robert Herjavec,0.172374,0.069228,0.1117,1117,19.599999999999998,21.599999999999994
20,7,Noah Galloway,0.15917,0.072877,0.1117,1117,19.599999999999998,21.599999999999994
20,7,Chris Soules,0.17863,0.071054,0.1117,1117,19.599999999999998,21.599999999999994
20,8,Riker Lynch,0.173234,0.073317,0.2486,2486,21.599999999999994,23.599999999999994
20,8,Rumer Willis,0.171383,0.077596,0.2486,2486,21.599999999999994,23.599999999999994
20,8,Nastia Liukin,0.175011,0.074631,0.2486,2486,21.599999999999994,23.599999999999994
20,8,Robert Herjavec,0.084562,0.029902,0.2486,2486,21.599999999999994,23.599999999999994
20,8,Noah Galloway,0.197734,0.07464,0.2486,2486,21.599999999999994,23.599999999999994
20,8,Chris Soules,0.198076,0.073414,0.2486,2486,21.599999999999994,23.599999999999994
20,9,Riker Lynch,0.27552,0.075575,0.2509,2509,23.267082577254104,25.2670825772541
20,9,Rumer Willis,0.280534,0.075146,0.2509,2509,23.267082577254104,25.2670825772541
20,9,Nastia Liukin,0.147741,0.038125,0.2509,2509,23.267082577254104,25.2670825772541
20,9,Noah Galloway,0.296205,0.076833,0.2509,2509,23.267082577254104,25.2670825772541
20,10,Riker Lynch,0.32198,,,0,25.2670825772541,25.2670825772541
20,10,Rumer Willis,0.327746,,,0,25.2670825772541,25.2670825772541
20,10,Noah Galloway,0.350275,,,0,25.2670825772541,25.2670825772541
21,1,Gary Busey,0.076923,,,0,10.400000000000002,10.400000000000002
21,1,Alexa PenaVega,0.076923,,,0,10.400000000000002,10.400000000000002
21,1,Carlos PenaVega,0.076923,,,0,10.400000000000002,10.400000000000002
21,1,Victor Espinoza,0.076923,,,0,10.400000000000002,10.400000000000002
21,1,Alek Skarlatos,0.076923,,,0,10.400000000000002,10.400000000000002
21,1,Chaka Khan,0.076923,,,0,10.400000000000002,10.400000000000002
21,1,Andy Grammer,0.076923,,,0,10.400000000000002,10.400000000000002
21,1,Tamar Braxton,0.076923,,,0,10.400000000000002,10.400000000000002
21,1,Nick Carter,0.076923,,,0,10.400000000000002,10.400000000000002
21,1,Hayes Grier,0.076923,,,0,10.400000000000002,10.400000000000002
21,1,Bindi Irwin,0.076923,,,0,10.400000000000002,10.400000000000002
21,1,Kim Zolciak-Biermann,0.076923,,,0,10.400000000000002,10.400000000000002
21,1,Paula Deen,0.076923,,,0,10.400000000000002,10.400000000000002
21,2,Gary Busey,0.102701,0.083141,0.1252,1252,10.400000000000002,12.4
21,2,Alexa PenaVega,0.077208,0.075934,0.1252,1252,10.400000000000002,12.4
21,2,Carlos PenaVega,0.077402,0.076471,0.1252,1252,10.400000000000002,12.4
21,2,Victor Espinoza,0.007287,0.006284,0.1252,1252,10.400000000000002,12.4
21,2,Alek Skarlatos,0.075256,0.076273,0.1252,1252,10.400000000000002,12.4
21,2,Chaka Khan,0.099643,0.074176,0.1252,1252,10.400000000000002,12.4
21,2,Andy Grammer,0.076512,0.076733,0.1252,1252,10.400000000000002,12.4
21,2,Tamar Braxton,0.07423,0.075138,0.1252,1252,10.400000000000002,12.4
21,2,Nick Carter,0.07715,0.076089,0.1252,1252,10.400000000000002,12.4
21,2,Hayes Grier,0.079252,0.077812,0.1252,1252,10.400000000000002,12.4
21,2,Bindi Irwin,0.079879,0.080146,0.1252,1252,10.400000000000002,12.4
21,2,Kim Zolciak-Biermann,0.085104,0.076495,0.1252,1252,10.400000000000002,12.4
21,2,Paula Deen,0.088376,0.081604,0.1252,1252,10.400000000000002,12.4
21,3,Gary Busey,0.104556,,,0,12.400000000000004,12.400000000000004
21,3,Alexa PenaVega,0.099254,,,0,12.400000000000004,12.400000000000004
21,3,Carlos PenaVega,0.099294,,,0,12.400000000000004,12.400000000000004
21,3,Alek Skarlatos,0.098848,,,0,12.400000000000004,12.400000000000004
21,3,Andy Grammer,0.099109,,,0,12.400000000000004,12.400000000000004
21,3,Tamar Braxton,0.098634,,,0,12.400000000000004,12.400000000000004
21,3,Nick Carter,0.099242,,,0,12.400000000000004,12.400000000000004
21,3,Hayes Grier,0.099679,,,0,12.400000000000004,12.400000000000004
21,3,Bindi Irwin,0.099809,,,0,12.400000000000004,12.400000000000004
21,3,Paula Deen,0.101576,,,0,12.400000000000004,12.400000000000004
21,4,Gary Busey,0.026955,0.016728,0.2842,2842,12.400000000000004,14.400000000000002
21,4,Alexa PenaVega,0.111769,0.083173,0.2842,2842,12.400000000000004,14.400000000000002
21,4,Carlos PenaVega,0.103165,0.08196,0.2842,2842,12.400000000000004,14.400000000000002
21,4,Alek Skarlatos,0.107608,0.086187,0.2842,2842,12.400000000000004,14.400000000000002
21,4,Andy Grammer,0.106979,0.086713,0.2842,2842,12.400000000000004,14.400000000000002
21,4,Tamar Braxton,0.106809,0.086916,0.2842,2842,12.400000000000004,14.400000000000002
21,4,Nick Carter,0.10552,0.085149,0.2842,2842,12.400000000000004,14.400000000000002
21,4,Hayes Grier,0.106309,0.085011,0.2842,2842,12.400000000000004,14.400000000000002
21,4,Bindi Irwin,0.104566,0.084553,0.2842,2842,12.400000000000004,14.400000000000002
21,4,Paula Deen,0.120319,0.084802,0.2842,2842,12.400000000000004,14.400000000000002
21,5,Alexa PenaVega,0.111443,,,0,14.400000000000004,14.400000000000004
21,5,Carlos PenaVega,0.110162,,,0,14.400000000000004,14.400000000000004
21,5,Alek Skarlatos,0.110419,,,0,14.400000000000004,14.400000000000004
21,5,Andy Grammer,0.110571,,,0,14.400000000000004,14.400000000000004
21,5,Tamar Braxton,0.110094,,,0,14.400000000000004,14.400000000000004
21,5,Nick Carter,0.110474,,,0,14.400000000000004,14.400000000000004
21,5,Hayes Grier,0.11101,,,0,14.400000000000004,14.400000000000004
21,5,Bindi Irwin,0.110867,,,0,14.400000000000004,14.400000000000004
21,5,Paula Deen,0.11496,,,0,14.400000000000004,14.400000000000004
21,6,Alexa PenaVega,0.126959,0.081707,0.2885,2885,14.400000000000004,16.400000000000006
21,6,Carlos PenaVega,0.117372,0.083784,0.2885,2885,14.400000000000004,16.400000000000006
21,6,Alek Skarlatos,0.127194,0.082349,0.2885,2885,14.400000000000004,16.400000000000006
21,6,Andy Grammer,0.119663,0.083895,0.2885,2885,14.400000000000004,16.400000000000006
21,6,Tamar Braxton,0.116208,0.082528,0.2885,2885,14.400000000000004,16.400000000000006
21,6,Nick Carter,0.116931,0.082933,0.2885,2885,14.400000000000004,16.400000000000006
21,6,Hayes Grier,0.122445,0.082649,0.2885,2885,14.400000000000004,16.400000000000006
21,6,Bindi Irwin,0.115991,0.083383,0.2885,2885,14.400000000000004,16.400000000000006
21,6,Paula Deen,0.037237,0.020256,0.2885,2885,14.400000000000004,16.400000000000006
21,7,Alexa PenaVega,0.136877,0.075262,0.1156,1156,16.400000000000006,18.400000000000006
21,7,Carlos PenaVega,0.138329,0.07445,0.1156,1156,16.400000000000006,18.400000000000006
21,7,Alek Skarlatos,0.141014,0.072826,0.1156,1156,16.400000000000006,18.400000000000006
21,7,Andy Grammer,0.140613,0.075477,0.1156,1156,16.400000000000006,18.400000000000006
21,7,Tamar Braxton,0.138785,0.073177,0.1156,1156,16.400000000000006,18.400000000000006
21,7,Nick Carter,0.139738,0.075566,0.1156,1156,16.400000000000006,18.400000000000006
21,7,Hayes Grier,0.03368,0.016976,0.1156,1156,16.400000000000006,18.400000000000006
21,7,Bindi Irwin,0.130963,0.074796,0.1156,1156,16.400000000000006,18.400000000000006
21,8,Alexa PenaVega,0.158265,0.075035,0.2328,2328,18.400000000000006,20.400000000000002
21,8,Carlos PenaVega,0.154026,0.076673,0.2328,2328,18.400000000000006,20.400000000000002
21,8,Alek Skarlatos,0.168336,0.07677,0.2328,2328,18.400000000000006,20.400000000000002
21,8,Andy Grammer,0.059834,0.025149,0.2328,2328,18.400000000000006,20.400000000000002
21,8,Tamar Braxton,0.154484,0.076192,0.2328,2328,18.400000000000006,20.400000000000002
21,8,Nick Carter,0.150402,0.078214,0.2328,2328,18.400000000000006,20.400000000000002
21,8,Bindi Irwin,0.154653,0.076431,0.2328,2328,18.400000000000006,20.400000000000002
21,9,Alexa PenaVega,0.065101,0.023721,0.1012,1012,20.400000000000006,22.400000000000002
21,9,Carlos PenaVega,0.182008,0.068331,0.1012,1012,20.400000000000006,22.400000000000002
21,9,Alek Skarlatos,0.1952,0.071889,0.1012,1012,20.400000000000006,22.400000000000002
21,9,Tamar Braxton,0.196079,0.06794,0.1012,1012,20.400000000000006,22.400000000000002
21,9,Nick Carter,0.185857,0.073883,0.1012,1012,20.400000000000006,22.400000000000002
21,9,Bindi Irwin,0.175755,0.072022,0.1012,1012,20.400000000000006,22.400000000000002
21,10,Carlos PenaVega,0.248517,,,0,22.400000000000002,22.400000000000002
21,10,Alek Skarlatos,0.255197,,,0,22.400000000000002,22.400000000000002
21,10,Nick Carter,0.249066,,,0,22.400000000000002,22.400000000000002
21,10,Bindi Irwin,0.24722,,,0,22.400000000000002,22.400000000000002
21,11,Carlos PenaVega,0.148681,0.037487,0.2334,2334,22.400000000000002,24.400000000000002
21,11,Alek Skarlatos,0.292292,0.074461,0.2334,2334,22.400000000000002,24.400000000000002
21,11,Nick Carter,0.280253,0.077967,0.2334,2334,22.400000000000002,24.400000000000002
21,11,Bindi Irwin,0.278774,0.075859,0.2334,2334,22.400000000000002,24.400000000000002
22,1,Mischa Barton,0.083333,,,0,9.600000000000001,9.600000000000001
22,1,Kim Fields,0.083333,,,0,9.600000000000001,9.600000000000001
22,1,Jodie Sweetin,0.083333,,,0,9.600000000000001,9.600000000000001
22,1,Doug Flutie,0.083333,,,0,9.600000000000001,9.600000000000001
22,1,Von Miller,0.083333,,,0,9.600000000000001,9.600000000000001
22,1,Antonio Brown,0.083333,,,0,9.600000000000001,9.600000000000001
22,1,Paige VanZant,0.083333,,,0,9.600000000000001,9.600000000000001
22,1,Geraldo Rivera,0.083333,,,0,9.600000000000001,9.600000000000001
22,1,Nyle DiMarco,0.083333,,,0,9.600000000000001,9.600000000000001
22,1,Ginger Zee,0.083333,,,0,9.600000000000001,9.600000000000001
22,1,Wanya Morris,0.083333,,,0,9.600000000000001,9.600000000000001
22,1,Marla Maples,0.083333,,,0,9.600000000000001,9.600000000000001
22,2,Mischa Barton,0.096492,0.085895,0.3398,3398,9.600000000000001,11.6
22,2,Kim Fields,0.088301,0.087671,0.3398,3398,9.600000000000001,11.6
22,2,Jodie Sweetin,0.088154,0.086553,0.3398,3398,9.600000000000001,11.6
22,2,Doug Flutie,0.086779,0.08685,0.3398,3398,9.600000000000001,11.6
22,2,Von Miller,0.090677,0.090804,0.3398,3398,9.600000000000001,11.6
22,2,Antonio Brown,0.09284,0.091048,0.3398,3398,9.600000000000001,11.6
22,2,Paige VanZant,0.089065,0.090309,0.3398,3398,9.600000000000001,11.6
22,2,Geraldo Rivera,0.014414,0.010953,0.3398,3398,9.600000000000001,11.6
22,2,Nyle DiMarco,0.087043,0.086411,0.3398,3398,9.600000000000001,11.6
22,2,Ginger Zee,0.090505,0.093293,0.3398,3398,9.600000000000001,11.6
22,2,Wanya Morris,0.087174,0.087586,0.3398,3398,9.600000000000001,11.6
22,2,Marla Maples,0.088556,0.088705,0.3398,3398,9.600000000000001,11.6
22,3,Mischa Barton,0.014058,0.010161,0.203,2030,11.600000000000001,13.600000000000005
22,3,Kim Fields,0.09661,0.083834,0.203,2030,11.600000000000001,13.600000000000005
22,3,Jodie Sweetin,0.095968,0.083846,0.203,2030,11.600000000000001,13.600000000000005
22,3,Doug Flutie,0.100789,0.084949,0.203,2030,11.600000000000001,13.600000000000005
22,3,Von Miller,0.100454,0.082657,0.203,2030,11.600000000000001,13.600000000000005
22,3,Antonio Brown,0.103121,0.086494,0.203,2030,11.600000000000001,13.600000000000005
22,3,Paige VanZant,0.097781,0.085866,0.203,2030,11.600000000000001,13.600000000000005
22,3,Nyle DiMarco,0.097981,0.087231,0.203,2030,11.600000000000001,13.600000000000005
22,3,Ginger Zee,0.09593,0.084825,0.203,2030,11.600000000000001,13.600000000000005
22,3,Wanya Morris,0.096798,0.084489,0.203,2030,11.600000000000001,13.600000000000005
22,3,Marla Maples,0.100512,0.084679,0.203,2030,11.600000000000001,13.600000000000005
22,4,Kim Fields,0.104011,0.077066,0.1642,1642,13.600000000000005,15.600000000000005
22,4,Jodie Sweetin,0.117537,0.078563,0.1642,1642,13.600000000000005,15.600000000000005
22,4,Doug Flutie,0.123522,0.077569,0.1642,1642,13.600000000000005,15.600000000000005
22,4,Von Miller,0.108649,0.080187,0.1642,1642,13.600000000000005,15.600000000000005
22,4,Antonio Brown,0.107972,0.084056,0.1642,1642,13.600000000000005,15.600000000000005
22,4,Paige VanZant,0.104648,0.079144,0.1642,1642,13.600000000000005,15.600000000000005
22,4,Nyle DiMarco,0.107176,0.081442,0.1642,1642,13.600000000000005,15.600000000000005
22,4,Ginger Zee,0.102515,0.076705,0.1642,1642,13.600000000000005,15.600000000000005
22,4,Wanya Morris,0.103257,0.077681,0.1642,1642,13.600000000000005,15.600000000000005
22,4,Marla Maples,0.020713,0.013053,0.1642,1642,13.600000000000005,15.600000000000005
22,5,Kim Fields,0.110057,,,0,15.600000000000007,15.600000000000007
22,5,Jodie Sweetin,0.11184,,,0,15.600000000000007,15.600000000000007
22,5,Doug Flutie,0.113195,,,0,15.600000000000007,15.600000000000007
22,5,Von Miller,0.111691,,,0,15.600000000000007,15.600000000000007
22,5,Antonio Brown,0.112362,,,0,15.600000000000007,15.600000000000007
22,5,Paige VanZant,0.110452,,,0,15.600000000000007,15.600000000000007
22,5,Nyle DiMarco,0.110505,,,0,15.600000000000007,15.600000000000007
22,5,Ginger Zee,0.110105,,,0,15.600000000000007,15.600000000000007
22,5,Wanya Morris,0.109793,,,0,15.600000000000007,15.600000000000007
22,6,Kim Fields,0.124832,0.077654,0.2041,2041,15.600000000000007,17.600000000000005
22,6,Jodie Sweetin,0.118824,0.076501,0.2041,2041,15.600000000000007,17.600000000000005
22,6,Doug Flutie,0.03228,0.017361,0.2041,2041,15.600000000000007,17.600000000000005
22,6,Von Miller,0.12687,0.079569,0.2041,2041,15.600000000000007,17.600000000000005
22,6,Antonio Brown,0.123236,0.079205,0.2041,2041,15.600000000000007,17.600000000000005
22,6,Paige VanZant,0.11809,0.079644,0.2041,2041,15.600000000000007,17.600000000000005
22,6,Nyle DiMarco,0.120797,0.076547,0.2041,2041,15.600000000000007,17.600000000000005
22,6,Ginger Zee,0.121088,0.076366,0.2041,2041,15.600000000000007,17.600000000000005
22,6,Wanya Morris,0.113985,0.077387,0.2041,2041,15.600000000000007,17.600000000000005
22,7,Kim Fields,0.037026,0.018139,0.1411,1411,17.6,19.600000000000005
22,7,Jodie Sweetin,0.138365,0.068863,0.1411,1411,17.6,19.600000000000005
22,7,Von Miller,0.141486,0.075212,0.1411,1411,17.6,19.600000000000005
22,7,Antonio Brown,0.1416,0.075276,0.1411,1411,17.6,19.600000000000005
22,7,Paige VanZant,0.133614,0.075019,0.1411,1411,17.6,19.600000000000005
22,7,Nyle DiMarco,0.134021,0.072405,0.1411,1411,17.6,19.600000000000005
22,7,Ginger Zee,0.136133,0.073594,0.1411,1411,17.6,19.600000000000005
22,7,Wanya Morris,0.137755,0.074368,0.1411,1411,17.6,19.600000000000005
22,8,Jodie Sweetin,0.066181,0.023757,0.1168,1168,19.600000000000005,21.600000000000005
22,8,Antonio Brown,0.187461,0.072908,0.1168,1168,19.600000000000005,21.600000000000005
22,8,Paige VanZant,0.187943,0.073624,0.1168,1168,19.600000000000005,21.600000000000005
22,8,Nyle DiMarco,0.184654,0.073461,0.1168,1168,19.600000000000005,21.600000000000005
22,8,Ginger Zee,0.18108,0.074176,0.1168,1168,19.600000000000005,21.600000000000005
22,8,Wanya Morris,0.192682,0.067977,0.1168,1168,19.600000000000005,21.600000000000005
22,9,Antonio Brown,0.108921,0.033963,0.2138,2138,21.60000000000001,23.600000000000005
22,9,Paige VanZant,0.220378,0.075731,0.2138,2138,21.60000000000001,23.600000000000005
22,9,Nyle DiMarco,0.223211,0.073647,0.2138,2138,21.60000000000001,23.600000000000005
22,9,Ginger Zee,0.227516,0.075506,0.2138,2138,21.60000000000001,23.600000000000005
22,9,Wanya Morris,0.219974,0.077,0.2138,2138,21.60000000000001,23.600000000000005
22,10,Paige VanZant,0.332936,,,0,21.374042624329192,21.374042624329192
22,10,Nyle DiMarco,0.333643,,,0,21.374042624329192,21.374042624329192
22,10,Ginger Zee,0.333421,,,0,21.374042624329192,21.374042624329192
23,1,Jake T. Austin,0.076923,,,0,10.400000000000002,10.400000000000002
23,1,Maureen McCormick,0.076923,,,0,10.400000000000002,10.400000000000002
23,1,Marilu Henner,0.076923,,,0,10.400000000000002,10.400000000000002
23,1,Ryan Lochte,0.076923,,,0,10.400000000000002,10.400000000000002
23,1,Calvin Johnson Jr.,0.076923,,,0,10.400000000000002,10.400000000000002
23,1,Laurie Hernandez,0.076923,,,0,10.400000000000002,10.400000000000002
23,1,Amber Rose,0.076923,,,0,10.400000000000002,10.400000000000002
23,1,Rick Perry,0.076923,,,0,10.400000000000002,10.400000000000002
23,1,James Hinchcliffe,0.076923,,,0,10.400000000000002,10.400000000000002
23,1,Babyface,0.076923,,,0,10.400000000000002,10.400000000000002
23,1,Vanilla Ice,0.076923,,,0,10.400000000000002,10.400000000000002
23,1,Jana Kramer,0.076923,,,0,10.400000000000002,10.400000000000002
23,1,Terra Jole,0.076923,,,0,10.400000000000002,10.400000000000002
23,2,Jake T. Austin,0.006522,0.005972,0.1508,1508,10.400000000000002,12.4
23,2,Maureen McCormick,0.086287,0.08071,0.1508,1508,10.400000000000002,12.4
23,2,Marilu Henner,0.082534,0.083547,0.1508,1508,10.400000000000002,12.4
23,2,Ryan Lochte,0.086994,0.077827,0.1508,1508,10.400000000000002,12.4
23,2,Calvin Johnson Jr.,0.080941,0.081488,0.1508,1508,10.400000000000002,12.4
23,2,Laurie Hernandez,0.076279,0.077538,0.1508,1508,10.400000000000002,12.4
23,2,Amber Rose,0.087342,0.080202,0.1508,1508,10.400000000000002,12.4
23,2,Rick Perry,0.095978,0.0805,0.1508,1508,10.400000000000002,12.4
23,2,James Hinchcliffe,0.076732,0.076183,0.1508,1508,10.400000000000002,12.4
23,2,Babyface,0.080885,0.084307,0.1508,1508,10.400000000000002,12.4
23,2,Vanilla Ice,0.081717,0.079723,0.1508,1508,10.400000000000002,12.4
23,2,Jana Kramer,0.081393,0.081197,0.1508,1508,10.400000000000002,12.4
23,2,Terra Jole,0.076396,0.077849,0.1508,1508,10.400000000000002,12.4
23,3,Maureen McCormick,0.088547,0.074492,0.1681,1681,12.399999999999999,14.4
23,3,Marilu Henner,0.08814,0.07656,0.1681,1681,12.399999999999999,14.4
23,3,Ryan Lochte,0.096026,0.081161,0.1681,1681,12.399999999999999,14.4
23,3,Calvin Johnson Jr.,0.083547,0.075034,0.1681,1681,12.399999999999999,14.4
23,3,Laurie Hernandez,0.084637,0.076796,0.1681,1681,12.399999999999999,14.4
23,3,Amber Rose,0.092174,0.076171,0.1681,1681,12.399999999999999,14.4
23,3,Rick Perry,0.011741,0.008625,0.1681,1681,12.399999999999999,14.4
23,3,James Hinchcliffe,0.083989,0.076987,0.1681,1681,12.399999999999999,14.4
23,3,Babyface,0.092633,0.077713,0.1681,1681,12.399999999999999,14.4
23,3,Vanilla Ice,0.09905,0.078843,0.1681,1681,12.399999999999999,14.4
23,3,Jana Kramer,0.093234,0.078438,0.1681,1681,12.399999999999999,14.4
23,3,Terra Jole,0.08628,0.076843,0.1681,1681,12.399999999999999,14.4
23,4,Maureen McCormick,0.099726,0.077804,0.2504,2504,14.4,16.4
23,4,Marilu Henner,0.10071,0.075943,0.2504,2504,14.4,16.4
23,4,Ryan Lochte,0.104495,0.076398,0.2504,2504,14.4,16.4
23,4,Calvin Johnson Jr.,0.09972,0.076096,0.2504,2504,14.4,16.4
23,4,Laurie Hernandez,0.091705,0.072724,0.2504,2504,14.4,16.4
23,4,Amber Rose,0.096324,0.076091,0.2504,2504,14.4,16.4
23,4,James Hinchcliffe,0.091594,0.073398,0.2504,2504,14.4,16.4
23,4,Babyface,0.020852,0.012813,0.2504,2504,14.4,16.4
23,4,Vanilla Ice,0.09809,0.074664,0.2504,2504,14.4,16.4
23,4,Jana Kramer,0.101182,0.076581,0.2504,2504,14.4,16.4
23,4,Terra Jole,0.095602,0.076398,0.2504,2504,14.4,16.4
23,5,Maureen McCormick,0.112181,,,0,16.4,16.4
23,5,Marilu Henner,0.111619,,,0,16.4,16.4
23,5,Ryan Lochte,0.114204,,,0,16.4,16.4
23,5,Calvin Johnson Jr.,0.110465,,,0,16.4,16.4
23,5,Laurie Hernandez,0.108655,,,0,16.4,16.4
23,5,Amber Rose,0.112439,,,0,16.4,16.4
23,5,James Hinchcliffe,0.108613,,,0,16.4,16.4
23,5,Jana Kramer,0.112309,,,0,16.4,16.4
23,5,Terra Jole,0.109515,,,0,16.4,16.4
23,6,Maureen McCormick,0.126356,0.074099,0.2047,2047,16.4,18.4
23,6,Marilu Henner,0.121995,0.075869,0.2047,2047,16.4,18.4
23,6,Ryan Lochte,0.12821,0.076123,0.2047,2047,16.4,18.4
23,6,Calvin Johnson Jr.,0.117609,0.075025,0.2047,2047,16.4,18.4
23,6,Laurie Hernandez,0.113612,0.074999,0.2047,2047,16.4,18.4
23,6,Amber Rose,0.033608,0.017494,0.2047,2047,16.4,18.4
