season,week,celebrity_name,exit_week,result_type,placement,n_judges,raw_score_sum,max_possible_points,normalized_score,n_contestants,judge_share,judge_rank,is_eliminated,rule_system,estimated_fan_share,share_std,confidence,n_valid_sims,fan_judge_gap
21,10,Carlos PenaVega,11,eliminated,4,3,31.5,30.0,1.05,4,0.2658227848101265,1.5,False,Percent,0.25,,,0,-0.0158227848101265
21,11,Carlos PenaVega,11,eliminated,4,3,30.0,30.0,1.0,4,0.2542375035911047,2.0,True,Percent,0.049732,0.045343,0.2223,2223,-0.2045055035911047
21,1,Victor Espinoza,2,eliminated,12,3,15.0,30.0,0.5,13,0.06,10.0,False,Percent,0.076923,,,0,0.016923000000000007
21,2,Victor Espinoza,2,eliminated,12,3,18.5,30.0,0.6166666666666667,13,0.0683918669131238,10.0,True,Percent,0.007172,0.006065,0.1227,1227,-0.0612198669131238
21,1,Alek Skarlatos,99,finalist,3,3,22.0,30.0,0.7333333333333333,13,0.0879999999999999,5.5,False,Percent,0.076923,,,0,-0.011076999999999892
21,2,Alek Skarlatos,99,finalist,3,3,22.5,30.0,0.75,13,0.0831792975970425,5.5,False,Percent,0.075548,0.072474,0.1227,1227,-0.007631297597042494
21,3,Alek Skarlatos,99,finalist,3,4,33.0,40.0,0.825,10,0.1081967213114754,3.5,False,Percent,0.1,,,0,-0.008196721311475391
21,4,Alek Skarlatos,99,finalist,3,3,24.0,30.0,0.8,10,0.1016949152542372,6.0,False,Percent,0.105847,0.102027,0.3284,3284,0.004152084745762799
21,5,Alek Skarlatos,99,finalist,3,4,29.0,40.0,0.725,9,0.0963455149501661,7.5,False,Percent,0.111111,,,0,0.014765485049833896
21,6,Alek Skarlatos,99,finalist,3,4,30.0,40.0,0.75,9,0.0958466453674121,7.5,False,Percent,0.127103,0.116093,0.3424,3424,0.0312563546325879
21,7,Alek Skarlatos,99,finalist,3,3,26.5,30.0,0.8833333333333333,8,0.1199095022624434,8.0,False,Percent,0.147588,0.120116,0.109,1090,0.027678497737556595
21,8,Alek Skarlatos,99,finalist,3,3,25.0,30.0,0.8333333333333334,7,0.1288663779372513,6.0,False,Percent,0.173376,0.142973,0.2523,2523,0.044509622062748694
21,9,Alek Skarlatos,99,finalist,3,3,25.5,30.0,0.85,6,0.155015197568389,5.0,False,Percent,0.210308,0.134961,0.0899,899,0.055292802431611
21,10,Alek Skarlatos,99,finalist,3,3,28.5,30.0,0.95,4,0.240506329113924,3.0,False,Percent,0.25,,,0,0.009493670886076
21,11,Alek Skarlatos,99,finalist,3,3,27.999899999999997,30.0,0.93333,4,0.2372874892266857,4.0,False,Percent,0.332632,0.203402,0.2223,2223,0.0953445107733143
21,1,Chaka Khan,2,eliminated,13,3,13.0,30.0,0.4333333333333333,13,0.052,12.0,False,Percent,0.076923,,,0,0.024923000000000008
21,2,Chaka Khan,2,eliminated,13,3,15.0,30.0,0.5,13,0.055452865064695,13.0,True,Percent,0.1027,0.078756,0.1227,1227,0.047247134935304996
21,1,Andy Grammer,8,eliminated,7,3,21.0,30.0,0.7,13,0.0839999999999999,7.5,False,Percent,0.076923,,,0,-0.007076999999999889
21,2,Andy Grammer,8,eliminated,7,3,22.0,30.0,0.7333333333333333,13,0.0813308687615526,8.0,False,Percent,0.080233,0.078698,0.1227,1227,-0.0010978687615526006
21,3,Andy Grammer,8,eliminated,7,4,29.0,40.0,0.725,10,0.0950819672131147,8.0,False,Percent,0.1,,,0,0.00491803278688531
21,4,Andy Grammer,8,eliminated,7,3,23.0,30.0,0.7666666666666667,10,0.097457627118644,7.0,False,Percent,0.107754,0.105036,0.3284,3284,0.010296372881356
21,5,Andy Grammer,8,eliminated,7,4,36.0,40.0,0.9,9,0.1196013289036544,4.0,False,Percent,0.111111,,,0,-0.008490328903654393
21,6,Andy Grammer,8,eliminated,7,4,40.0,40.0,1.0,9,0.1277955271565495,2.0,False,Percent,0.119847,0.117931,0.3424,3424,-0.007948527156549492
21,7,Andy Grammer,8,eliminated,7,3,28.0,30.0,0.9333333333333332,8,0.1266968325791855,3.0,False,Percent,0.140105,0.117343,0.109,1090,0.01340816742081452
21,8,Andy Grammer,8,eliminated,7,3,23.9998,30.0,0.7999933333333333,7,0.1237106918887378,7.0,True,Percent,0.020101,0.018132,0.2523,2523,-0.10360969188873781
21,1,Tamar Braxton,9,withdrew,5,3,23.0,30.0,0.7666666666666667,13,0.092,3.5,False,Percent,0.076923,,,0,-0.015076999999999993
21,2,Tamar Braxton,9,withdrew,5,3,24.5,30.0,0.8166666666666667,13,0.0905730129390018,1.0,False,Percent,0.078291,0.081985,0.1227,1227,-0.012282012939001802
21,3,Tamar Braxton,9,withdrew,5,4,33.0,40.0,0.825,10,0.1081967213114754,3.5,False,Percent,0.1,,,0,-0.008196721311475391
21,4,Tamar Braxton,9,withdrew,5,3,27.0,30.0,0.9,10,0.1144067796610169,3.0,False,Percent,0.106781,0.104145,0.3284,3284,-0.007625779661016893
21,5,Tamar Braxton,9,withdrew,5,4,29.0,40.0,0.725,9,0.0963455149501661,7.5,False,Percent,0.111111,,,0,0.014765485049833896
21,6,Tamar Braxton,9,withdrew,5,4,40.0,40.0,1.0,9,0.1277955271565495,2.0,False,Percent,0.119495,0.117934,0.3424,3424,-0.008300527156549484
21,7,Tamar Braxton,9,withdrew,5,3,27.0,30.0,0.9,8,0.1221719457013574,6.5,False,Percent,0.149112,0.124816,0.109,1090,0.026940054298642588
21,8,Tamar Braxton,9,withdrew,5,3,28.0,30.0,0.9333333333333332,7,0.1443303432897215,3.5,False,Percent,0.164443,0.14486,0.2523,2523,0.02011265671027851
21,9,Tamar Braxton,9,withdrew,5,3,24.5,30.0,0.8166666666666667,6,0.1489361702127659,6.0,False,Percent,0.207412,0.137823,0.0899,899,0.05847582978723412
21,1,Nick Carter,99,finalist,2,3,24.0,30.0,0.8,13,0.096,1.5,False,Percent,0.076923,,,0,-0.019076999999999997
21,2,Nick Carter,99,finalist,2,3,22.5,30.0,0.75,13,0.0831792975970425,5.5,False,Percent,0.07645,0.07993,0.1227,1227,-0.006729297597042494
21,3,Nick Carter,99,finalist,2,4,36.0,40.0,0.9,10,0.1180327868852459,1.5,False,Percent,0.1,,,0,-0.0180327868852459
21,4,Nick Carter,99,finalist,2,3,27.0,30.0,0.9,10,0.1144067796610169,3.0,False,Percent,0.105875,0.105068,0.3284,3284,-0.008531779661016897
21,5,Nick Carter,99,finalist,2,4,35.0,40.0,0.875,9,0.1162790697674418,5.0,False,Percent,0.111111,,,0,-0.005168069767441802
21,6,Nick Carter,99,finalist,2,4,39.0,40.0,0.975,9,0.1246006389776357,4.0,False,Percent,0.118535,0.115424,0.3424,3424,-0.006065638977635693
21,7,Nick Carter,99,finalist,2,3,27.0,30.0,0.9,8,0.1221719457013574,6.5,False,Percent,0.144648,0.125269,0.109,1090,0.022476054298642592
21,8,Nick Carter,99,finalist,2,3,33.0,30.0,1.1,7,0.1701036188771718,1.0,False,Percent,0.158005,0.142808,0.2523,2523,-0.012098618877171785
21,9,Nick Carter,99,finalist,2,3,27.5,30.0,0.9166666666666666,6,0.1671732522796352,3.0,False,Percent,0.191935,0.134537,0.0899,899,0.024761747720364796
21,10,Nick Carter,99,finalist,2,3,27.0,30.0,0.9,4,0.2278481012658227,4.0,False,Percent,0.25,,,0,0.022151898734177305
21,11,Nick Carter,99,finalist,2,3,30.0,30.0,1.0,4,0.2542375035911047,2.0,False,Percent,0.309668,0.195141,0.2223,2223,0.0554304964088953
21,1,Hayes Grier,7,eliminated,8,3,21.0,30.0,0.7,13,0.0839999999999999,7.5,False,Percent,0.076923,,,0,-0.007076999999999889
21,2,Hayes Grier,7,eliminated,8,3,22.5,30.0,0.75,13,0.0831792975970425,5.5,False,Percent,0.075362,0.077025,0.1227,1227,-0.0078172975970425
21,3,Hayes Grier,7,eliminated,8,4,30.0,40.0,0.75,10,0.0983606557377049,7.0,False,Percent,0.1,,,0,0.0016393442622951032
21,4,Hayes Grier,7,eliminated,8,3,27.0,30.0,0.9,10,0.1144067796610169,3.0,False,Percent,0.10638,0.103585,0.3284,3284,-0.008026779661016892
21,5,Hayes Grier,7,eliminated,8,4,30.0,40.0,0.75,9,0.0996677740863787,6.0,False,Percent,0.111111,,,0,0.011443225913621305
21,6,Hayes Grier,7,eliminated,8,4,32.0,40.0,0.8,9,0.1022364217252396,6.0,False,Percent,0.124379,0.11369,0.3424,3424,0.022142578274760405
21,7,Hayes Grier,7,eliminated,8,3,28.0,30.0,0.9333333333333332,8,0.1266968325791855,3.0,True,Percent,0.010839,0.0109,0.109,1090,-0.11585783257918549
21,1,Bindi Irwin,99,finalist,1,3,24.0,30.0,0.8,13,0.096,1.5,False,Percent,0.076923,,,0,-0.019076999999999997
21,2,Bindi Irwin,99,finalist,1,3,24.0,30.0,0.8,13,0.088724584103512,2.0,False,Percent,0.076038,0.075974,0.1227,1227,-0.012686584103512005
21,3,Bindi Irwin,99,finalist,1,4,32.0,40.0,0.8,10,0.1049180327868852,5.0,False,Percent,0.1,,,0,-0.004918032786885199
21,4,Bindi Irwin,99,finalist,1,3,28.0,30.0,0.9333333333333332,10,0.1186440677966101,1.0,False,Percent,0.10679,0.107815,0.3284,3284,-0.011854067796610107
21,5,Bindi Irwin,99,finalist,1,4,37.0,40.0,0.925,9,0.1229235880398671,3.0,False,Percent,0.111111,,,0,-0.011812588039867095
21,6,Bindi Irwin,99,finalist,1,4,40.0,40.0,1.0,9,0.1277955271565495,2.0,False,Percent,0.123011,0.118506,0.3424,3424,-0.004784527156549492
21,7,Bindi Irwin,99,finalist,1,3,29.0,30.0,0.9666666666666668,8,0.1312217194570135,1.0,False,Percent,0.134215,0.119575,0.109,1090,0.002993280542986504
21,8,Bindi Irwin,99,finalist,1,3,28.0,30.0,0.9333333333333332,7,0.1443303432897215,3.5,False,Percent,0.160811,0.142932,0.2523,2523,0.016480656710278513
21,9,Bindi Irwin,99,finalist,1,3,30.0,30.0,1.0,6,0.182370820668693,1.5,False,Percent,0.171962,0.134574,0.0899,899,-0.010408820668693003
21,10,Bindi Irwin,99,finalist,1,3,31.5,30.0,1.05,4,0.2658227848101265,1.5,False,Percent,0.25,,,0,-0.0158227848101265
21,11,Bindi Irwin,99,finalist,1,3,30.0,30.0,1.0,4,0.2542375035911047,2.0,False,Percent,0.307968,0.193492,0.2223,2223,0.05373049640889532
21,1,Kim Zolciak-Biermann,2,withdrew,11,3,12.0,30.0,0.4,13,0.048,13.0,False,Percent,0.076923,,,0,0.028923000000000004
21,2,Kim Zolciak-Biermann,2,withdrew,11,3,18.5,30.0,0.6166666666666667,13,0.0683918669131238,10.0,False,Percent,0.087772,0.07768,0.1227,1227,0.01938013308687621
21,1,Paula Deen,6,eliminated,9,3,15.0,30.0,0.5,13,0.06,10.0,False,Percent,0.076923,,,0,0.016923000000000007
21,2,Paula Deen,6,eliminated,9,3,18.5,30.0,0.6166666666666667,13,0.0683918669131238,10.0,False,Percent,0.088938,0.081712,0.1227,1227,0.02054613308687621
21,3,Paula Deen,6,eliminated,9,4,20.0,40.0,0.5,10,0.0655737704918032,10.0,False,Percent,0.1,,,0,0.03442622950819681
21,4,Paula Deen,6,eliminated,9,3,18.0,30.0,0.6,10,0.0762711864406779,9.0,False,Percent,0.121763,0.108342,0.3284,3284,0.045491813559322095
21,5,Paula Deen,6,eliminated,9,4,26.0,40.0,0.65,9,0.0863787375415282,9.0,False,Percent,0.111111,,,0,0.024732262458471807
21,6,Paula Deen,6,eliminated,9,4,24.0,40.0,0.6,9,0.0766773162939297,9.0,True,Percent,0.019742,0.015753,0.3424,3424,-0.0569353162939297
22,1,Mischa Barton,3,eliminated,11,3,16.0,30.0,0.5333333333333333,12,0.0675105485232067,10.0,False,Percent,0.083333,,,0,0.0158224514767933
22,2,Mischa Barton,3,eliminated,11,3,15.0,30.0,0.5,12,0.0635593220338983,11.0,False,Percent,0.097602,0.091609,0.3297,3297,0.03404267796610169
22,3,Mischa Barton,3,eliminated,11,3,18.0,30.0,0.6,11,0.0759493670886075,11.0,True,Percent,0.010051,0.008318,0.2266,2266,-0.0658983670886075
22,1,Kim Fields,7,eliminated,8,3,20.0,30.0,0.6666666666666666,12,0.0843881856540084,8.5,False,Percent,0.083333,,,0,-0.0010551856540083893
22,2,Kim Fields,7,eliminated,8,3,19.0,30.0,0.6333333333333333,12,0.0805084745762711,9.5,False,Percent,0.0895,0.090045,0.3297,3297,0.0089915254237289
22,3,Kim Fields,7,eliminated,8,3,22.0,30.0,0.7333333333333333,11,0.0928270042194092,5.0,False,Percent,0.101968,0.098823,0.2266,2266,0.0091409957805908
22,4,Kim Fields,7,eliminated,8,4,32.0,40.0,0.8,10,0.1003134796238244,6.5,False,Percent,0.105401,0.098773,0.1839,1839,0.005087520376175589
22,5,Kim Fields,7,eliminated,8,4,28.0,40.0,0.7,9,0.1014492753623188,7.5,False,Percent,0.111111,,,0,0.009661724637681196
22,6,Kim Fields,7,eliminated,8,3,24.0,30.0,0.8,9,0.105726872246696,7.0,False,Percent,0.121937,0.109176,0.2544,2544,0.016210127753304007
22,7,Kim Fields,7,eliminated,8,3,26.0,30.0,0.8666666666666667,8,0.1214953271028037,6.0,True,Percent,0.0122,0.012055,0.1465,1465,-0.1092953271028037
22,1,Jodie Sweetin,8,eliminated,6,3,20.0,30.0,0.6666666666666666,12,0.0843881856540084,8.5,False,Percent,0.083333,,,0,-0.0010551856540083893
22,2,Jodie Sweetin,8,eliminated,6,3,21.0,30.0,0.7,12,0.0889830508474576,3.5,False,Percent,0.087302,0.088497,0.3297,3297,-0.0016810508474575936
22,3,Jodie Sweetin,8,eliminated,6,3,23.0,30.0,0.7666666666666667,11,0.0970464135021097,3.5,False,Percent,0.099984,0.103459,0.2266,2266,0.0029375864978903043
22,4,Jodie Sweetin,8,eliminated,6,4,27.0,40.0,0.675,10,0.0846394984326018,9.0,False,Percent,0.124135,0.104047,0.1839,1839,0.0394955015673982
22,5,Jodie Sweetin,8,eliminated,6,4,35.0,40.0,0.875,9,0.1268115942028985,2.0,False,Percent,0.111111,,,0,-0.015700594202898502
22,6,Jodie Sweetin,8,eliminated,6,3,25.0,30.0,0.8333333333333334,9,0.1101321585903083,4.5,False,Percent,0.119558,0.109873,0.2544,2544,0.009425841409691701
22,7,Jodie Sweetin,8,eliminated,6,3,25.5,30.0,0.85,8,0.1191588785046729,8.0,False,Percent,0.148855,0.12564,0.1465,1465,0.02969612149532709
22,8,Jodie Sweetin,8,eliminated,6,3,30.0,30.0,1.0,6,0.1775147928994082,1.5,True,Percent,0.01996,0.020389,0.109,1090,-0.15755479289940819
22,1,Doug Flutie,6,eliminated,9,3,15.0,30.0,0.5,12,0.0632911392405063,11.0,False,Percent,0.083333,,,0,0.0200418607594937
22,2,Doug Flutie,6,eliminated,9,3,20.0,30.0,0.6666666666666666,12,0.0847457627118644,6.5,False,Percent,0.092669,0.093073,0.3297,3297,0.007923237288135598
22,3,Doug Flutie,6,eliminated,9,3,20.0,30.0,0.6666666666666666,11,0.0843881856540084,9.0,False,Percent,0.102417,0.095418,0.2266,2266,0.0180288143459916
22,4,Doug Flutie,6,eliminated,9,4,24.0,40.0,0.6,10,0.0752351097178683,10.0,False,Percent,0.132057,0.101917,0.1839,1839,0.05682189028213171
22,5,Doug Flutie,6,eliminated,9,4,28.0,40.0,0.7,9,0.1014492753623188,7.5,False,Percent,0.111111,,,0,0.009661724637681196
22,6,Doug Flutie,6,eliminated,9,3,21.0,30.0,0.7,9,0.092511013215859,9.0,True,Percent,0.01422,0.012354,0.2544,2544,-0.078291013215859
22,1,Von Miller,7,eliminated,7,3,21.0,30.0,0.7,12,0.0886075949367088,5.5,False,Percent,0.083333,,,0,-0.005274594936708801
22,2,Von Miller,7,eliminated,7,3,20.0,30.0,0.6666666666666666,12,0.0847457627118644,6.5,False,Percent,0.087646,0.089217,0.3297,3297,0.0029002372881355987
22,3,Von Miller,7,eliminated,7,3,20.0,30.0,0.6666666666666666,11,0.0843881856540084,9.0,False,Percent,0.099229,0.095232,0.2266,2266,0.014840814345991604
22,4,Von Miller,7,eliminated,7,4,32.0,40.0,0.8,10,0.1003134796238244,6.5,False,Percent,0.101426,0.09793,0.1839,1839,0.0011125203761755964
22,5,Von Miller,7,eliminated,7,4,29.0,40.0,0.725,9,0.1050724637681159,6.0,False,Percent,0.111111,,,0,0.006038536231884106
22,6,Von Miller,7,eliminated,7,3,24.0,30.0,0.8,9,0.105726872246696,7.0,False,Percent,0.12666,0.117211,0.2544,2544,0.020933127753304
22,7,Von Miller,7,eliminated,7,3,26.0,30.0,0.8666666666666667,8,0.1214953271028037,6.0,True,Percent,0.14509,0.124211,0.1465,1465,0.0235946728971963
22,1,Antonio Brown,9,eliminated,5,3,21.0,30.0,0.7,12,0.0886075949367088,5.5,False,Percent,0.083333,,,0,-0.005274594936708801
22,2,Antonio Brown,9,eliminated,5,3,19.0,30.0,0.6333333333333333,12,0.0805084745762711,9.5,False,Percent,0.090533,0.089446,0.3297,3297,0.010024525423728906
22,3,Antonio Brown,9,eliminated,5,3,20.0,30.0,0.6666666666666666,11,0.0843881856540084,9.0,False,Percent,0.100486,0.093872,0.2266,2266,0.016097814345991612
22,4,Antonio Brown,9,eliminated,5,4,35.0,40.0,0.875,10,0.109717868338558,3.5,False,Percent,0.105093,0.10291,0.1839,1839,-0.004624868338557991
22,5,Antonio Brown,9,eliminated,5,4,26.0,40.0,0.65,9,0.0942028985507246,9.0,False,Percent,0.111111,,,0,0.016908101449275403
22,6,Antonio Brown,9,eliminated,5,3,27.0,30.0,0.9,9,0.118942731277533,3.0,False,Percent,0.123405,0.124457,0.2544,2544,0.004462268722466994
22,7,Antonio Brown,9,eliminated,5,3,26.0,30.0,0.8666666666666667,8,0.1214953271028037,6.0,False,Percent,0.148031,0.125578,0.1465,1465,0.0265356728971963
22,8,Antonio Brown,9,eliminated,5,3,27.0,30.0,0.9,6,0.1597633136094674,5.0,False,Percent,0.21246,0.147222,0.109,1090,0.0526966863905326
22,9,Antonio Brown,9,eliminated,5,3,27.5,30.0,0.9166666666666666,5,0.1916376306620209,5.0,True,Percent,0.033688,0.032025,0.2413,2413,-0.15794963066202092
22,1,Paige VanZant,99,finalist,2,3,21.0,30.0,0.7,12,0.0886075949367088,5.5,False,Percent,0.083333,,,0,-0.005274594936708801
22,2,Paige VanZant,99,finalist,2,3,24.0,30.0,0.8,12,0.1016949152542373,1.5,False,Percent,0.087246,0.087246,0.3297,3297,-0.01444891525423729
22,3,Paige VanZant,99,finalist,2,3,23.0,30.0,0.7666666666666667,11,0.0970464135021097,3.5,False,Percent,0.095832,0.097059,0.2266,2266,-0.0012144135021096986
22,4,Paige VanZant,99,finalist,2,4,36.0,40.0,0.9,10,0.1128526645768025,1.5,False,Percent,0.10425,0.101018,0.1839,1839,-0.008602664576802505
22,5,Paige VanZant,99,finalist,2,4,31.0,40.0,0.775,9,0.1123188405797101,4.0,False,Percent,0.111111,,,0,-0.001207840579710101
22,6,Paige VanZant,99,finalist,2,3,28.0,30.0,0.9333333333333332,9,0.1233480176211453,2.0,False,Percent,0.121494,0.118354,0.2544,2544,-0.0018540176211453013
22,7,Paige VanZant,99,finalist,2,3,27.5,30.0,0.9166666666666666,8,0.1285046728971962,3.0,False,Percent,0.138264,0.130884,0.1465,1465,0.009759327102803805
22,8,Paige VanZant,99,finalist,2,3,28.0,30.0,0.9333333333333332,6,0.165680473372781,4.0,False,Percent,0.197246,0.137967,0.109,1090,0.03156552662721901
22,9,Paige VanZant,99,finalist,2,3,29.5,30.0,0.9833333333333332,5,0.205574912891986,2.0,False,Percent,0.240375,0.180542,0.2413,2413,0.034800087108013994
22,10,Paige VanZant,99,finalist,2,3,29.666600000000003,30.0,0.9888866666666668,3,0.340996970101012,1.0,False,Percent,0.333333,,,0,-0.0076639701010119965
22,1,Geraldo Rivera,2,eliminated,12,3,13.0,30.0,0.4333333333333333,12,0.0548523206751054,12.0,False,Percent,0.083333,,,0,0.028480679324894606
22,2,Geraldo Rivera,2,eliminated,12,3,13.0,30.0,0.4333333333333333,12,0.0550847457627118,12.0,True,Percent,0.013787,0.011087,0.3297,3297,-0.0412977457627118
22,1,Nyle DiMarco,99,finalist,1,3,23.0,30.0,0.7666666666666667,12,0.0970464135021097,2.0,False,Percent,0.083333,,,0,-0.013713413502109695
22,2,Nyle DiMarco,99,finalist,1,3,20.0,30.0,0.6666666666666666,12,0.0847457627118644,6.5,False,Percent,0.088608,0.090083,0.3297,3297,0.003862237288135603
22,3,Nyle DiMarco,99,finalist,1,3,25.0,30.0,0.8333333333333334,11,0.1054852320675105,1.0,False,Percent,0.094775,0.095878,0.2266,2266,-0.010710232067510497
22,4,Nyle DiMarco,99,finalist,1,4,34.0,40.0,0.85,10,0.1065830721003134,5.0,False,Percent,0.103385,0.101813,0.1839,1839,-0.0031980721003133927
22,5,Nyle DiMarco,99,finalist,1,4,37.0,40.0,0.925,9,0.1340579710144927,1.0,False,Percent,0.111111,,,0,-0.02294697101449271
22,6,Nyle DiMarco,99,finalist,1,3,25.0,30.0,0.8333333333333334,9,0.1101321585903083,4.5,False,Percent,0.12553,0.118471,0.2544,2544,0.015397841409691707
22,7,Nyle DiMarco,99,finalist,1,3,28.0,30.0,0.9333333333333332,8,0.1308411214953271,1.0,False,Percent,0.129265,0.118054,0.1465,1465,-0.0015761214953270986
22,8,Nyle DiMarco,99,finalist,1,3,29.0,30.0,0.9666666666666668,6,0.1715976331360946,3.0,False,Percent,0.176898,0.1332,0.109,1090,0.0053003668639053925
22,9,Nyle DiMarco,99,finalist,1,3,28.5,30.0,0.95,5,0.1986062717770035,3.0,False,Percent,0.246025,0.18553,0.2413,2413,0.047418728222996503
22,10,Nyle DiMarco,99,finalist,1,3,28.9998,30.0,0.96666,3,0.3333325670462852,2.0,False,Percent,0.333333,,,0,4.329537147684803e-07
22,1,Ginger Zee,99,finalist,3,3,23.0,30.0,0.7666666666666667,12,0.0970464135021097,2.0,False,Percent,0.083333,,,0,-0.013713413502109695
22,2,Ginger Zee,99,finalist,3,3,21.0,30.0,0.7,12,0.0889830508474576,3.5,False,Percent,0.088899,0.088998,0.3297,3297,-8.405084745759239e-05
22,3,Ginger Zee,99,finalist,3,3,21.0,30.0,0.7,11,0.0886075949367088,6.5,False,Percent,0.100261,0.099237,0.2266,2266,0.011653405063291197
22,4,Ginger Zee,99,finalist,3,4,36.0,40.0,0.9,10,0.1128526645768025,1.5,False,Percent,0.104687,0.10339,0.1839,1839,-0.008165664576802498
22,5,Ginger Zee,99,finalist,3,4,32.0,40.0,0.8,9,0.1159420289855072,3.0,False,Percent,0.111111,,,0,-0.004831028985507205
22,6,Ginger Zee,99,finalist,3,3,24.0,30.0,0.8,9,0.105726872246696,7.0,False,Percent,0.129027,0.117858,0.2544,2544,0.023300127753304006
22,7,Ginger Zee,99,finalist,3,3,27.5,30.0,0.9166666666666666,8,0.1285046728971962,3.0,False,Percent,0.142921,0.125466,0.1465,1465,0.0144163271028038
22,8,Ginger Zee,99,finalist,3,3,30.0,30.0,1.0,6,0.1775147928994082,1.5,False,Percent,0.175787,0.13796,0.109,1090,-0.0017277928994081926
22,9,Ginger Zee,99,finalist,3,3,28.0,30.0,0.9333333333333332,5,0.1951219512195122,4.0,False,Percent,0.24482,0.1809,0.2413,2413,0.04969804878048781
22,10,Ginger Zee,99,finalist,3,3,28.3332,30.0,0.94444,3,0.3256704628527027,3.0,False,Percent,0.333333,,,0,0.00766253714729731
22,1,Wanya Morris,9,eliminated,4,3,23.0,30.0,0.7666666666666667,12,0.0970464135021097,2.0,False,Percent,0.083333,,,0,-0.013713413502109695
22,2,Wanya Morris,9,eliminated,4,3,24.0,30.0,0.8,12,0.1016949152542373,1.5,False,Percent,0.088167,0.087651,0.3297,3297,-0.0135279152542373
22,3,Wanya Morris,9,eliminated,4,3,24.0,30.0,0.8,11,0.1012658227848101,2.0,False,Percent,0.094612,0.093493,0.2266,2266,-0.006653822784810096
22,4,Wanya Morris,9,eliminated,4,4,35.0,40.0,0.875,10,0.109717868338558,3.5,False,Percent,0.108257,0.107845,0.1839,1839,-0.0014608683385579913
22,5,Wanya Morris,9,eliminated,4,4,30.0,40.0,0.75,9,0.108695652173913,5.0,False,Percent,0.111111,,,0,0.0024153478260870026
22,6,Wanya Morris,9,eliminated,4,3,29.0,30.0,0.9666666666666668,9,0.1277533039647577,1.0,False,Percent,0.118169,0.117582,0.2544,2544,-0.009584303964757707
22,7,Wanya Morris,9,eliminated,4,3,27.5,30.0,0.9166666666666666,8,0.1285046728971962,3.0,False,Percent,0.135373,0.125656,0.1465,1465,0.006868327102803801
22,8,Wanya Morris,9,eliminated,4,3,25.0,30.0,0.8333333333333334,6,0.1479289940828402,6.0,False,Percent,0.217649,0.140959,0.109,1090,0.06972000591715982
22,9,Wanya Morris,9,eliminated,4,3,30.0,30.0,1.0,5,0.2090592334494773,1.0,True,Percent,0.235093,0.181299,0.2413,2413,0.026033766550522697
22,1,Marla Maples,4,eliminated,10,3,21.0,30.0,0.7,12,0.0886075949367088,5.5,False,Percent,0.083333,,,0,-0.005274594936708801
22,2,Marla Maples,4,eliminated,10,3,20.0,30.0,0.6666666666666666,12,0.0847457627118644,6.5,False,Percent,0.088041,0.088465,0.3297,3297,0.0032952372881355912
22,3,Marla Maples,4,eliminated,10,3,21.0,30.0,0.7,11,0.0886075949367088,6.5,False,Percent,0.100385,0.097966,0.2266,2266,0.011777405063291196
22,4,Marla Maples,4,eliminated,10,4,28.0,40.0,0.7,10,0.0877742946708464,8.0,True,Percent,0.011309,0.009645,0.1839,1839,-0.0764652946708464
23,1,Jake T. Austin,2,eliminated,13,4,22.0,40.0,0.55,13,0.0666666666666666,11.5,False,Percent,0.076923,,,0,0.010256333333333409
23,2,Jake T. Austin,2,eliminated,13,4,24.0,40.0,0.6,13,0.0681818181818181,11.0,True,Percent,0.006519,0.005767,0.146,1460,-0.061662818181818096
23,1,Maureen McCormick,7,eliminated,8,4,22.0,40.0,0.55,13,0.0666666666666666,11.5,False,Percent,0.076923,,,0,0.010256333333333409
23,2,Maureen McCormick,7,eliminated,8,4,26.0,40.0,0.65,13,0.0738636363636363,8.5,False,Percent,0.084503,0.084364,0.146,1460,0.010639363636363697
23,3,Maureen McCormick,7,eliminated,8,4,28.0,40.0,0.7,12,0.0861538461538461,5.5,False,Percent,0.09071,0.088154,0.1875,1875,0.004556153846153904
23,4,Maureen McCormick,7,eliminated,8,3,24.0,30.0,0.8,11,0.0919540229885057,4.5,False,Percent,0.095618,0.096554,0.2902,2902,0.0036639770114942904
23,5,Maureen McCormick,7,eliminated,8,3,24.0,30.0,0.8,9,0.1043478260869565,7.5,False,Percent,0.111111,,,0,0.006763173913043499
23,6,Maureen McCormick,7,eliminated,8,4,31.0,40.0,0.775,9,0.101639344262295,6.0,False,Percent,0.129031,0.117841,0.2475,2475,0.02739165573770501
23,7,Maureen McCormick,7,eliminated,8,4,33.0,40.0,0.825,8,0.1197822141560798,6.5,True,Percent,0.012499,0.01293,0.1655,1655,-0.1072832141560798
23,1,Marilu Henner,9,eliminated,6,4,27.0,40.0,0.675,13,0.0818181818181818,3.5,False,Percent,0.076923,,,0,-0.0048951818181817985
23,2,Marilu Henner,9,eliminated,6,4,27.0,40.0,0.675,13,0.0767045454545454,7.0,False,Percent,0.082003,0.081524,0.146,1460,0.005298454545454606
23,3,Marilu Henner,9,eliminated,6,4,28.0,40.0,0.7,12,0.0861538461538461,5.5,False,Percent,0.087249,0.085698,0.1875,1875,0.0010951538461538984
23,4,Marilu Henner,9,eliminated,6,3,21.0,30.0,0.7,11,0.0804597701149425,10.0,False,Percent,0.098836,0.093868,0.2902,2902,0.018376229885057493
