season,week,celebrity_name,exit_week,result_type,placement,n_judges,raw_score_sum,max_possible_points,normalized_score,n_contestants,judge_share,judge_rank,is_eliminated,rule_system,estimated_fan_share,share_std,confidence,n_valid_sims,prior_strength,posterior_strength,fan_judge_gap,evidence_ratio,relative_confidence
21,3,Tamar Braxton,9,withdrew,5,4,33.0,40.0,0.825,10,0.1081967213114754,3.5,False,Percent,0.098634,,,0,12.400000000000004,12.400000000000004,-0.009562721311475397,1.0,1.0
21,4,Tamar Braxton,9,withdrew,5,3,27.0,30.0,0.9,10,0.1144067796610169,3.0,False,Percent,0.106809,0.086916,0.2842,2842,12.400000000000004,14.400000000000002,-0.007597779661016893,1.161290322580645,1.0
21,5,Tamar Braxton,9,withdrew,5,4,29.0,40.0,0.725,9,0.0963455149501661,7.5,False,Percent,0.110094,,,0,14.400000000000004,14.400000000000004,0.013748485049833892,1.0,1.0
21,6,Tamar Braxton,9,withdrew,5,4,40.0,40.0,1.0,9,0.1277955271565495,2.0,False,Percent,0.116208,0.082528,0.2885,2885,14.400000000000004,16.400000000000006,-0.011587527156549482,1.138888888888889,1.0
21,7,Tamar Braxton,9,withdrew,5,3,27.0,30.0,0.9,8,0.1221719457013574,6.5,False,Percent,0.138785,0.073177,0.1156,1156,16.400000000000006,18.40000000000001,0.016613054298642585,1.1219512195121952,1.0
21,8,Tamar Braxton,9,withdrew,5,3,28.0,30.0,0.9333333333333332,7,0.1443303432897215,3.5,False,Percent,0.154484,0.076192,0.2328,2328,18.40000000000001,20.4,0.010153656710278514,1.1086956521739124,1.0000000000000002
21,9,Tamar Braxton,9,withdrew,5,3,24.5,30.0,0.8166666666666667,6,0.1489361702127659,6.0,False,Percent,0.196079,0.06794,0.1012,1012,20.40000000000001,22.4,0.04714282978723411,1.098039215686274,1.0
21,1,Nick Carter,99,finalist,2,3,24.0,30.0,0.8,13,0.096,1.5,False,Percent,0.076923,,,0,10.400000000000002,10.400000000000002,-0.019076999999999997,1.0,1.0
21,2,Nick Carter,99,finalist,2,3,22.5,30.0,0.75,13,0.0831792975970425,5.5,False,Percent,0.07715,0.076089,0.1252,1252,10.400000000000002,12.4,-0.006029297597042502,1.192307692307692,1.0
21,3,Nick Carter,99,finalist,2,4,36.0,40.0,0.9,10,0.1180327868852459,1.5,False,Percent,0.099242,,,0,12.400000000000004,12.400000000000004,-0.018790786885245908,1.0,1.0
21,4,Nick Carter,99,finalist,2,3,27.0,30.0,0.9,10,0.1144067796610169,3.0,False,Percent,0.10552,0.085149,0.2842,2842,12.400000000000004,14.400000000000002,-0.008886779661016891,1.161290322580645,1.0
21,5,Nick Carter,99,finalist,2,4,35.0,40.0,0.875,9,0.1162790697674418,5.0,False,Percent,0.110474,,,0,14.400000000000004,14.400000000000004,-0.005805069767441801,1.0,1.0
21,6,Nick Carter,99,finalist,2,4,39.0,40.0,0.975,9,0.1246006389776357,4.0,False,Percent,0.116931,0.082933,0.2885,2885,14.400000000000004,16.400000000000006,-0.007669638977635701,1.138888888888889,1.0
21,7,Nick Carter,99,finalist,2,3,27.0,30.0,0.9,8,0.1221719457013574,6.5,False,Percent,0.139738,0.075566,0.1156,1156,16.400000000000006,18.40000000000001,0.017566054298642594,1.1219512195121952,1.0
21,8,Nick Carter,99,finalist,2,3,33.0,30.0,1.1,7,0.1701036188771718,1.0,False,Percent,0.150402,0.078214,0.2328,2328,18.40000000000001,20.4,-0.019701618877171784,1.1086956521739124,1.0000000000000002
21,9,Nick Carter,99,finalist,2,3,27.5,30.0,0.9166666666666666,6,0.1671732522796352,3.0,False,Percent,0.185857,0.073883,0.1012,1012,20.40000000000001,22.4,0.018683747720364796,1.098039215686274,1.0
21,10,Nick Carter,99,finalist,2,3,27.0,30.0,0.9,4,0.2278481012658227,4.0,False,Percent,0.249066,,,0,22.4,22.4,0.021217898734177315,1.0,1.0
21,11,Nick Carter,99,finalist,2,3,30.0,30.0,1.0,4,0.2542375035911047,2.0,False,Percent,0.280253,0.077967,0.2334,2334,22.4,24.4,0.026015496408895278,1.0892857142857142,1.0
21,1,Hayes Grier,7,eliminated,8,3,21.0,30.0,0.7,13,0.0839999999999999,7.5,False,Percent,0.076923,,,0,10.400000000000002,10.400000000000002,-0.007076999999999889,1.0,1.0
21,2,Hayes Grier,7,eliminated,8,3,22.5,30.0,0.75,13,0.0831792975970425,5.5,False,Percent,0.079252,0.077812,0.1252,1252,10.400000000000002,12.4,-0.003927297597042495,1.192307692307692,1.0
21,3,Hayes Grier,7,eliminated,8,4,30.0,40.0,0.75,10,0.0983606557377049,7.0,False,Percent,0.099679,,,0,12.400000000000004,12.400000000000004,0.0013183442622951014,1.0,1.0
21,4,Hayes Grier,7,eliminated,8,3,27.0,30.0,0.9,10,0.1144067796610169,3.0,False,Percent,0.106309,0.085011,0.2842,2842,12.400000000000004,14.400000000000002,-0.008097779661016893,1.161290322580645,1.0
21,5,Hayes Grier,7,eliminated,8,4,30.0,40.0,0.75,9,0.0996677740863787,6.0,False,Percent,0.11101,,,0,14.400000000000004,14.400000000000004,0.011342225913621301,1.0,1.0
21,6,Hayes Grier,7,eliminated,8,4,32.0,40.0,0.8,9,0.1022364217252396,6.0,False,Percent,0.122445,0.082649,0.2885,2885,14.400000000000004,16.400000000000006,0.0202085782747604,1.138888888888889,1.0
21,7,Hayes Grier,7,eliminated,8,3,28.0,30.0,0.9333333333333332,8,0.1266968325791855,3.0,True,Percent,0.03368,0.016976,0.1156,1156,16.400000000000006,18.40000000000001,-0.09301683257918548,1.1219512195121952,1.0
21,1,Bindi Irwin,99,finalist,1,3,24.0,30.0,0.8,13,0.096,1.5,False,Percent,0.076923,,,0,10.400000000000002,10.400000000000002,-0.019076999999999997,1.0,1.0
21,2,Bindi Irwin,99,finalist,1,3,24.0,30.0,0.8,13,0.088724584103512,2.0,False,Percent,0.079879,0.080146,0.1252,1252,10.400000000000002,12.4,-0.008845584103511994,1.192307692307692,1.0
21,3,Bindi Irwin,99,finalist,1,4,32.0,40.0,0.8,10,0.1049180327868852,5.0,False,Percent,0.099809,,,0,12.400000000000004,12.400000000000004,-0.005109032786885209,1.0,1.0
21,4,Bindi Irwin,99,finalist,1,3,28.0,30.0,0.9333333333333332,10,0.1186440677966101,1.0,False,Percent,0.104566,0.084553,0.2842,2842,12.400000000000004,14.400000000000002,-0.014078067796610097,1.161290322580645,1.0
21,5,Bindi Irwin,99,finalist,1,4,37.0,40.0,0.925,9,0.1229235880398671,3.0,False,Percent,0.110867,,,0,14.400000000000004,14.400000000000004,-0.012056588039867103,1.0,1.0
21,6,Bindi Irwin,99,finalist,1,4,40.0,40.0,1.0,9,0.1277955271565495,2.0,False,Percent,0.115991,0.083383,0.2885,2885,14.400000000000004,16.400000000000006,-0.01180452715654949,1.138888888888889,1.0
21,7,Bindi Irwin,99,finalist,1,3,29.0,30.0,0.9666666666666668,8,0.1312217194570135,1.0,False,Percent,0.130963,0.074796,0.1156,1156,16.400000000000006,18.40000000000001,-0.00025871945701350096,1.1219512195121952,1.0
21,8,Bindi Irwin,99,finalist,1,3,28.0,30.0,0.9333333333333332,7,0.1443303432897215,3.5,False,Percent,0.154653,0.076431,0.2328,2328,18.40000000000001,20.4,0.010322656710278516,1.1086956521739124,1.0000000000000002
21,9,Bindi Irwin,99,finalist,1,3,30.0,30.0,1.0,6,0.182370820668693,1.5,False,Percent,0.175755,0.072022,0.1012,1012,20.40000000000001,22.4,-0.006615820668693012,1.098039215686274,1.0
21,10,Bindi Irwin,99,finalist,1,3,31.5,30.0,1.05,4,0.2658227848101265,1.5,False,Percent,0.24722,,,0,22.4,22.4,-0.018602784810126505,1.0,1.0
21,11,Bindi Irwin,99,finalist,1,3,30.0,30.0,1.0,4,0.2542375035911047,2.0,False,Percent,0.278774,0.075859,0.2334,2334,22.4,24.4,0.024536496408895325,1.0892857142857142,1.0
21,1,Kim Zolciak-Biermann,2,withdrew,11,3,12.0,30.0,0.4,13,0.048,13.0,False,Percent,0.076923,,,0,10.400000000000002,10.400000000000002,0.028923000000000004,1.0,1.0
21,2,Kim Zolciak-Biermann,2,withdrew,11,3,18.5,30.0,0.6166666666666667,13,0.0683918669131238,10.0,False,Percent,0.085104,0.076495,0.1252,1252,10.400000000000002,12.4,0.016712133086876205,1.192307692307692,1.0
21,1,Paula Deen,6,eliminated,9,3,15.0,30.0,0.5,13,0.06,10.0,False,Percent,0.076923,,,0,10.400000000000002,10.400000000000002,0.016923000000000007,1.0,1.0
21,2,Paula Deen,6,eliminated,9,3,18.5,30.0,0.6166666666666667,13,0.0683918669131238,10.0,False,Percent,0.088376,0.081604,0.1252,1252,10.400000000000002,12.4,0.019984133086876202,1.192307692307692,1.0
21,3,Paula Deen,6,eliminated,9,4,20.0,40.0,0.5,10,0.0655737704918032,10.0,False,Percent,0.101576,,,0,12.400000000000004,12.400000000000004,0.0360022295081968,1.0,1.0
21,4,Paula Deen,6,eliminated,9,3,18.0,30.0,0.6,10,0.0762711864406779,9.0,False,Percent,0.120319,0.084802,0.2842,2842,12.400000000000004,14.400000000000002,0.044047813559322094,1.161290322580645,1.0
21,5,Paula Deen,6,eliminated,9,4,26.0,40.0,0.65,9,0.0863787375415282,9.0,False,Percent,0.11496,,,0,14.400000000000004,14.400000000000004,0.028581262458471812,1.0,1.0
21,6,Paula Deen,6,eliminated,9,4,24.0,40.0,0.6,9,0.0766773162939297,9.0,True,Percent,0.037237,0.020256,0.2885,2885,14.400000000000004,16.400000000000006,-0.039440316293929696,1.138888888888889,1.0
22,1,Mischa Barton,3,eliminated,11,3,16.0,30.0,0.5333333333333333,12,0.0675105485232067,10.0,False,Percent,0.083333,,,0,9.6,9.6,0.0158224514767933,1.0,1.0
22,2,Mischa Barton,3,eliminated,11,3,15.0,30.0,0.5,12,0.0635593220338983,11.0,False,Percent,0.096492,0.085895,0.3398,3398,9.6,11.6,0.03293267796610169,1.2083333333333333,0.9999999999999999
22,3,Mischa Barton,3,eliminated,11,3,18.0,30.0,0.6,11,0.0759493670886075,11.0,True,Percent,0.014058,0.010161,0.203,2030,11.6,13.600000000000003,-0.0618913670886075,1.1724137931034486,1.0
22,1,Kim Fields,7,eliminated,8,3,20.0,30.0,0.6666666666666666,12,0.0843881856540084,8.5,False,Percent,0.083333,,,0,9.6,9.6,-0.0010551856540083893,1.0,1.0
22,2,Kim Fields,7,eliminated,8,3,19.0,30.0,0.6333333333333333,12,0.0805084745762711,9.5,False,Percent,0.088301,0.087671,0.3398,3398,9.6,11.6,0.007792525423728908,1.2083333333333333,0.9999999999999999
22,3,Kim Fields,7,eliminated,8,3,22.0,30.0,0.7333333333333333,11,0.0928270042194092,5.0,False,Percent,0.09661,0.083834,0.203,2030,11.6,13.600000000000003,0.0037829957805907977,1.1724137931034486,1.0
22,4,Kim Fields,7,eliminated,8,4,32.0,40.0,0.8,10,0.1003134796238244,6.5,False,Percent,0.104011,0.077066,0.1642,1642,13.600000000000003,15.600000000000003,0.0036975203761756004,1.1470588235294117,1.0
22,5,Kim Fields,7,eliminated,8,4,28.0,40.0,0.7,9,0.1014492753623188,7.5,False,Percent,0.110057,,,0,15.600000000000009,15.600000000000009,0.008607724637681197,1.0,1.0
22,6,Kim Fields,7,eliminated,8,3,24.0,30.0,0.8,9,0.105726872246696,7.0,False,Percent,0.124832,0.077654,0.2041,2041,15.600000000000009,17.600000000000005,0.019105127753304002,1.128205128205128,1.0
22,7,Kim Fields,7,eliminated,8,3,26.0,30.0,0.8666666666666667,8,0.1214953271028037,6.0,True,Percent,0.037026,0.018139,0.1411,1411,17.6,19.600000000000005,-0.08446932710280369,1.1136363636363638,1.0
22,1,Jodie Sweetin,8,eliminated,6,3,20.0,30.0,0.6666666666666666,12,0.0843881856540084,8.5,False,Percent,0.083333,,,0,9.6,9.6,-0.0010551856540083893,1.0,1.0
22,2,Jodie Sweetin,8,eliminated,6,3,21.0,30.0,0.7,12,0.0889830508474576,3.5,False,Percent,0.088154,0.086553,0.3398,3398,9.6,11.6,-0.0008290508474576019,1.2083333333333333,0.9999999999999999
22,3,Jodie Sweetin,8,eliminated,6,3,23.0,30.0,0.7666666666666667,11,0.0970464135021097,3.5,False,Percent,0.095968,0.083846,0.203,2030,11.6,13.600000000000003,-0.0010784135021097013,1.1724137931034486,1.0
22,4,Jodie Sweetin,8,eliminated,6,4,27.0,40.0,0.675,10,0.0846394984326018,9.0,False,Percent,0.117537,0.078563,0.1642,1642,13.600000000000003,15.600000000000003,0.03289750156739821,1.1470588235294117,1.0
22,5,Jodie Sweetin,8,eliminated,6,4,35.0,40.0,0.875,9,0.1268115942028985,2.0,False,Percent,0.11184,,,0,15.600000000000009,15.600000000000009,-0.014971594202898508,1.0,1.0
22,6,Jodie Sweetin,8,eliminated,6,3,25.0,30.0,0.8333333333333334,9,0.1101321585903083,4.5,False,Percent,0.118824,0.076501,0.2041,2041,15.600000000000009,17.600000000000005,0.008691841409691703,1.128205128205128,1.0
22,7,Jodie Sweetin,8,eliminated,6,3,25.5,30.0,0.85,8,0.1191588785046729,8.0,False,Percent,0.138365,0.068863,0.1411,1411,17.6,19.600000000000005,0.01920612149532709,1.1136363636363638,1.0
22,8,Jodie Sweetin,8,eliminated,6,3,30.0,30.0,1.0,6,0.1775147928994082,1.5,True,Percent,0.066181,0.023757,0.1168,1168,19.600000000000005,21.600000000000005,-0.11133379289940819,1.1020408163265305,1.0
22,1,Doug Flutie,6,eliminated,9,3,15.0,30.0,0.5,12,0.0632911392405063,11.0,False,Percent,0.083333,,,0,9.6,9.6,0.0200418607594937,1.0,1.0
22,2,Doug Flutie,6,eliminated,9,3,20.0,30.0,0.6666666666666666,12,0.0847457627118644,6.5,False,Percent,0.086779,0.08685,0.3398,3398,9.6,11.6,0.002033237288135592,1.2083333333333333,0.9999999999999999
22,3,Doug Flutie,6,eliminated,9,3,20.0,30.0,0.6666666666666666,11,0.0843881856540084,9.0,False,Percent,0.100789,0.084949,0.203,2030,11.6,13.600000000000003,0.01640081434599161,1.1724137931034486,1.0
22,4,Doug Flutie,6,eliminated,9,4,24.0,40.0,0.6,10,0.0752351097178683,10.0,False,Percent,0.123522,0.077569,0.1642,1642,13.600000000000003,15.600000000000003,0.048286890282131706,1.1470588235294117,1.0
22,5,Doug Flutie,6,eliminated,9,4,28.0,40.0,0.7,9,0.1014492753623188,7.5,False,Percent,0.113195,,,0,15.600000000000009,15.600000000000009,0.011745724637681199,1.0,1.0
22,6,Doug Flutie,6,eliminated,9,3,21.0,30.0,0.7,9,0.092511013215859,9.0,True,Percent,0.03228,0.017361,0.2041,2041,15.600000000000009,17.600000000000005,-0.060231013215859,1.128205128205128,1.0
22,1,Von Miller,7,eliminated,7,3,21.0,30.0,0.7,12,0.0886075949367088,5.5,False,Percent,0.083333,,,0,9.6,9.6,-0.005274594936708801,1.0,1.0
22,2,Von Miller,7,eliminated,7,3,20.0,30.0,0.6666666666666666,12,0.0847457627118644,6.5,False,Percent,0.090677,0.090804,0.3398,3398,9.6,11.6,0.005931237288135591,1.2083333333333333,0.9999999999999999
22,3,Von Miller,7,eliminated,7,3,20.0,30.0,0.6666666666666666,11,0.0843881856540084,9.0,False,Percent,0.100454,0.082657,0.203,2030,11.6,13.600000000000003,0.016065814345991608,1.1724137931034486,1.0
22,4,Von Miller,7,eliminated,7,4,32.0,40.0,0.8,10,0.1003134796238244,6.5,False,Percent,0.108649,0.080187,0.1642,1642,13.600000000000003,15.600000000000003,0.00833552037617559,1.1470588235294117,1.0
22,5,Von Miller,7,eliminated,7,4,29.0,40.0,0.725,9,0.1050724637681159,6.0,False,Percent,0.111691,,,0,15.600000000000009,15.600000000000009,0.0066185362318841034,1.0,1.0
22,6,Von Miller,7,eliminated,7,3,24.0,30.0,0.8,9,0.105726872246696,7.0,False,Percent,0.12687,0.079569,0.2041,2041,15.600000000000009,17.600000000000005,0.021143127753304014,1.128205128205128,1.0
22,7,Von Miller,7,eliminated,7,3,26.0,30.0,0.8666666666666667,8,0.1214953271028037,6.0,True,Percent,0.141486,0.075212,0.1411,1411,17.6,19.600000000000005,0.019990672897196304,1.1136363636363638,1.0
22,1,Antonio Brown,9,eliminated,5,3,21.0,30.0,0.7,12,0.0886075949367088,5.5,False,Percent,0.083333,,,0,9.6,9.6,-0.005274594936708801,1.0,1.0
22,2,Antonio Brown,9,eliminated,5,3,19.0,30.0,0.6333333333333333,12,0.0805084745762711,9.5,False,Percent,0.09284,0.091048,0.3398,3398,9.6,11.6,0.012331525423728909,1.2083333333333333,0.9999999999999999
22,3,Antonio Brown,9,eliminated,5,3,20.0,30.0,0.6666666666666666,11,0.0843881856540084,9.0,False,Percent,0.103121,0.086494,0.203,2030,11.6,13.600000000000003,0.01873281434599161,1.1724137931034486,1.0
22,4,Antonio Brown,9,eliminated,5,4,35.0,40.0,0.875,10,0.109717868338558,3.5,False,Percent,0.107972,0.084056,0.1642,1642,13.600000000000003,15.600000000000003,-0.0017458683385579987,1.1470588235294117,1.0
22,5,Antonio Brown,9,eliminated,5,4,26.0,40.0,0.65,9,0.0942028985507246,9.0,False,Percent,0.112362,,,0,15.600000000000009,15.600000000000009,0.018159101449275405,1.0,1.0
22,6,Antonio Brown,9,eliminated,5,3,27.0,30.0,0.9,9,0.118942731277533,3.0,False,Percent,0.123236,0.079205,0.2041,2041,15.600000000000009,17.600000000000005,0.004293268722466992,1.128205128205128,1.0
22,7,Antonio Brown,9,eliminated,5,3,26.0,30.0,0.8666666666666667,8,0.1214953271028037,6.0,False,Percent,0.1416,0.075276,0.1411,1411,17.6,19.600000000000005,0.020104672897196307,1.1136363636363638,1.0
22,8,Antonio Brown,9,eliminated,5,3,27.0,30.0,0.9,6,0.1597633136094674,5.0,False,Percent,0.187461,0.072908,0.1168,1168,19.600000000000005,21.600000000000005,0.027697686390532578,1.1020408163265305,1.0
22,9,Antonio Brown,9,eliminated,5,3,27.5,30.0,0.9166666666666666,5,0.1916376306620209,5.0,True,Percent,0.108921,0.033963,0.2138,2138,21.60000000000001,23.600000000000005,-0.08271663066202091,1.0925925925925923,1.0
22,1,Paige VanZant,99,finalist,2,3,21.0,30.0,0.7,12,0.0886075949367088,5.5,False,Percent,0.083333,,,0,9.6,9.6,-0.005274594936708801,1.0,1.0
22,2,Paige VanZant,99,finalist,2,3,24.0,30.0,0.8,12,0.1016949152542373,1.5,False,Percent,0.089065,0.090309,0.3398,3398,9.6,11.6,-0.01262991525423729,1.2083333333333333,0.9999999999999999
22,3,Paige VanZant,99,finalist,2,3,23.0,30.0,0.7666666666666667,11,0.0970464135021097,3.5,False,Percent,0.097781,0.085866,0.203,2030,11.6,13.600000000000003,0.0007345864978903077,1.1724137931034486,1.0
22,4,Paige VanZant,99,finalist,2,4,36.0,40.0,0.9,10,0.1128526645768025,1.5,False,Percent,0.104648,0.079144,0.1642,1642,13.600000000000003,15.600000000000003,-0.008204664576802495,1.1470588235294117,1.0
22,5,Paige VanZant,99,finalist,2,4,31.0,40.0,0.775,9,0.1123188405797101,4.0,False,Percent,0.110452,,,0,15.600000000000009,15.600000000000009,-0.0018668405797101079,1.0,1.0
22,6,Paige VanZant,99,finalist,2,3,28.0,30.0,0.9333333333333332,9,0.1233480176211453,2.0,False,Percent,0.11809,0.079644,0.2041,2041,15.600000000000009,17.600000000000005,-0.005258017621145306,1.128205128205128,1.0
22,7,Paige VanZant,99,finalist,2,3,27.5,30.0,0.9166666666666666,8,0.1285046728971962,3.0,False,Percent,0.133614,0.075019,0.1411,1411,17.6,19.600000000000005,0.005109327102803818,1.1136363636363638,1.0
22,8,Paige VanZant,99,finalist,2,3,28.0,30.0,0.9333333333333332,6,0.165680473372781,4.0,False,Percent,0.187943,0.073624,0.1168,1168,19.600000000000005,21.600000000000005,0.022262526627219004,1.1020408163265305,1.0
22,9,Paige VanZant,99,finalist,2,3,29.5,30.0,0.9833333333333332,5,0.205574912891986,2.0,False,Percent,0.220378,0.075731,0.2138,2138,21.60000000000001,23.600000000000005,0.01480308710801398,1.0925925925925923,1.0
22,10,Paige VanZant,99,finalist,2,3,29.666600000000003,30.0,0.9888866666666668,3,0.340996970101012,1.0,False,Percent,0.332936,,,0,21.374042624329192,21.374042624329192,-0.008060970101011977,1.0,1.0
22,1,Geraldo Rivera,2,eliminated,12,3,13.0,30.0,0.4333333333333333,12,0.0548523206751054,12.0,False,Percent,0.083333,,,0,9.6,9.6,0.028480679324894606,1.0,1.0
22,2,Geraldo Rivera,2,eliminated,12,3,13.0,30.0,0.4333333333333333,12,0.0550847457627118,12.0,True,Percent,0.014414,0.010953,0.3398,3398,9.6,11.6,-0.040670745762711805,1.2083333333333333,0.9999999999999999
22,1,Nyle DiMarco,99,finalist,1,3,23.0,30.0,0.7666666666666667,12,0.0970464135021097,2.0,False,Percent,0.083333,,,0,9.6,9.6,-0.013713413502109695,1.0,1.0
22,2,Nyle DiMarco,99,finalist,1,3,20.0,30.0,0.6666666666666666,12,0.0847457627118644,6.5,False,Percent,0.087043,0.086411,0.3398,3398,9.6,11.6,0.0022972372881355924,1.2083333333333333,0.9999999999999999
22,3,Nyle DiMarco,99,finalist,1,3,25.0,30.0,0.8333333333333334,11,0.1054852320675105,1.0,False,Percent,0.097981,0.087231,0.203,2030,11.6,13.600000000000003,-0.007504232067510497,1.1724137931034486,1.0
22,4,Nyle DiMarco,99,finalist,1,4,34.0,40.0,0.85,10,0.1065830721003134,5.0,False,Percent,0.107176,0.081442,0.1642,1642,13.600000000000003,15.600000000000003,0.0005929278996865961,1.1470588235294117,1.0
22,5,Nyle DiMarco,99,finalist,1,4,37.0,40.0,0.925,9,0.1340579710144927,1.0,False,Percent,0.110505,,,0,15.600000000000009,15.600000000000009,-0.023552971014492705,1.0,1.0
22,6,Nyle DiMarco,99,finalist,1,3,25.0,30.0,0.8333333333333334,9,0.1101321585903083,4.5,False,Percent,0.120797,0.076547,0.2041,2041,15.600000000000009,17.600000000000005,0.010664841409691705,1.128205128205128,1.0
22,7,Nyle DiMarco,99,finalist,1,3,28.0,30.0,0.9333333333333332,8,0.1308411214953271,1.0,False,Percent,0.134021,0.072405,0.1411,1411,17.6,19.600000000000005,0.0031798785046729117,1.1136363636363638,1.0
22,8,Nyle DiMarco,99,finalist,1,3,29.0,30.0,0.9666666666666668,6,0.1715976331360946,3.0,False,Percent,0.184654,0.073461,0.1168,1168,19.600000000000005,21.600000000000005,0.013056366863905405,1.1020408163265305,1.0
22,9,Nyle DiMarco,99,finalist,1,3,28.5,30.0,0.95,5,0.1986062717770035,3.0,False,Percent,0.223211,0.073647,0.2138,2138,21.60000000000001,23.600000000000005,0.024604728222996503,1.0925925925925923,1.0
22,10,Nyle DiMarco,99,finalist,1,3,28.9998,30.0,0.96666,3,0.3333325670462852,2.0,False,Percent,0.333643,,,0,21.374042624329192,21.374042624329192,0.00031043295371480095,1.0,1.0
22,1,Ginger Zee,99,finalist,3,3,23.0,30.0,0.7666666666666667,12,0.0970464135021097,2.0,False,Percent,0.083333,,,0,9.6,9.6,-0.013713413502109695,1.0,1.0
22,2,Ginger Zee,99,finalist,3,3,21.0,30.0,0.7,12,0.0889830508474576,3.5,False,Percent,0.090505,0.093293,0.3398,3398,9.6,11.6,0.001521949152542404,1.2083333333333333,0.9999999999999999
22,3,Ginger Zee,99,finalist,3,3,21.0,30.0,0.7,11,0.0886075949367088,6.5,False,Percent,0.09593,0.084825,0.203,2030,11.6,13.600000000000003,0.007322405063291196,1.1724137931034486,1.0
22,4,Ginger Zee,99,finalist,3,4,36.0,40.0,0.9,10,0.1128526645768025,1.5,False,Percent,0.102515,0.076705,0.1642,1642,13.600000000000003,15.600000000000003,-0.010337664576802505,1.1470588235294117,1.0
22,5,Ginger Zee,99,finalist,3,4,32.0,40.0,0.8,9,0.1159420289855072,3.0,False,Percent,0.110105,,,0,15.600000000000009,15.600000000000009,-0.005837028985507212,1.0,1.0
22,6,Ginger Zee,99,finalist,3,3,24.0,30.0,0.8,9,0.105726872246696,7.0,False,Percent,0.121088,0.076366,0.2041,2041,15.600000000000009,17.600000000000005,0.015361127753304005,1.128205128205128,1.0
22,7,Ginger Zee,99,finalist,3,3,27.5,30.0,0.9166666666666666,8,0.1285046728971962,3.0,False,Percent,0.136133,0.073594,0.1411,1411,17.6,19.600000000000005,0.007628327102803811,1.1136363636363638,1.0
22,8,Ginger Zee,99,finalist,3,3,30.0,30.0,1.0,6,0.1775147928994082,1.5,False,Percent,0.18108,0.074176,0.1168,1168,19.600000000000005,21.600000000000005,0.0035652071005917996,1.1020408163265305,1.0
22,9,Ginger Zee,99,finalist,3,3,28.0,30.0,0.9333333333333332,5,0.1951219512195122,4.0,False,Percent,0.227516,0.075506,0.2138,2138,21.60000000000001,23.600000000000005,0.032394048780487794,1.0925925925925923,1.0
22,10,Ginger Zee,99,finalist,3,3,28.3332,30.0,0.94444,3,0.3256704628527027,3.0,False,Percent,0.333421,,,0,21.374042624329192,21.374042624329192,0.007750537147297343,1.0,1.0
22,1,Wanya Morris,9,eliminated,4,3,23.0,30.0,0.7666666666666667,12,0.0970464135021097,2.0,False,Percent,0.083333,,,0,9.6,9.6,-0.013713413502109695,1.0,1.0
22,2,Wanya Morris,9,eliminated,4,3,24.0,30.0,0.8,12,0.1016949152542373,1.5,False,Percent,0.087174,0.087586,0.3398,3398,9.6,11.6,-0.014520915254237293,1.2083333333333333,0.9999999999999999
22,3,Wanya Morris,9,eliminated,4,3,24.0,30.0,0.8,11,0.1012658227848101,2.0,False,Percent,0.096798,0.084489,0.203,2030,11.6,13.600000000000003,-0.004467822784810102,1.1724137931034486,1.0
22,4,Wanya Morris,9,eliminated,4,4,35.0,40.0,0.875,10,0.109717868338558,3.5,False,Percent,0.103257,0.077681,0.1642,1642,13.600000000000003,15.600000000000003,-0.006460868338557996,1.1470588235294117,1.0
22,5,Wanya Morris,9,eliminated,4,4,30.0,40.0,0.75,9,0.108695652173913,5.0,False,Percent,0.109793,,,0,15.600000000000009,15.600000000000009,0.0010973478260870029,1.0,1.0
22,6,Wanya Morris,9,eliminated,4,3,29.0,30.0,0.9666666666666668,9,0.1277533039647577,1.0,False,Percent,0.113985,0.077387,0.2041,2041,15.600000000000009,17.600000000000005,-0.0137683039647577,1.128205128205128,1.0
22,7,Wanya Morris,9,eliminated,4,3,27.5,30.0,0.9166666666666666,8,0.1285046728971962,3.0,False,Percent,0.137755,0.074368,0.1411,1411,17.6,19.600000000000005,0.009250327102803796,1.1136363636363638,1.0
22,8,Wanya Morris,9,eliminated,4,3,25.0,30.0,0.8333333333333334,6,0.1479289940828402,6.0,False,Percent,0.192682,0.067977,0.1168,1168,19.600000000000005,21.600000000000005,0.044753005917159805,1.1020408163265305,1.0
22,9,Wanya Morris,9,eliminated,4,3,30.0,30.0,1.0,5,0.2090592334494773,1.0,True,Percent,0.219974,0.077,0.2138,2138,21.60000000000001,23.600000000000005,0.010914766550522703,1.0925925925925923,1.0
22,1,Marla Maples,4,eliminated,10,3,21.0,30.0,0.7,12,0.0886075949367088,5.5,False,Percent,0.083333,,,0,9.6,9.6,-0.005274594936708801,1.0,1.0
22,2,Marla Maples,4,eliminated,10,3,20.0,30.0,0.6666666666666666,12,0.0847457627118644,6.5,False,Percent,0.088556,0.088705,0.3398,3398,9.6,11.6,0.003810237288135593,1.2083333333333333,0.9999999999999999
22,3,Marla Maples,4,eliminated,10,3,21.0,30.0,0.7,11,0.0886075949367088,6.5,False,Percent,0.100512,0.084679,0.203,2030,11.6,13.600000000000003,0.011904405063291199,1.1724137931034486,1.0
22,4,Marla Maples,4,eliminated,10,4,28.0,40.0,0.7,10,0.0877742946708464,8.0,True,Percent,0.020713,0.013053,0.1642,1642,13.600000000000003,15.600000000000003,-0.0670612946708464,1.1470588235294117,1.0
